sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
13189Bihar,#N/A,,Rohtas,Dehri,Anikut (Anikat),24.8910,84.1780,2019,7.9,793,0,311,50,16,17,N A,312,21.00,63,34,3.1,0.84,,515.45,,,,2019,cgwb_2019.pdf
13190Bihar,#N/A,,Rohtas,Bikramganj,Bikramganj,25.2250,84.2580,2019,8,949,0,267,78,49,60,N A,302,21.00,61,71,0.9,0.57,,616.85,,,,2019,cgwb_2019.pdf
13191Bihar,#N/A,,Rohtas,Chenari,Chenari,,,2019,8,667,0,331,18,17,7,N A,287,20.00,58,6,4,0.11,,433.55,,,,2019,cgwb_2019.pdf
13192Bihar,#N/A,,Rohtas,Dinara,Dinara,25.2590,84.0590,2019,7.9,701,0,369,13,21,1,N A,274,28.00,49.58016,21,1,0.27,,455.65,,,,2019,cgwb_2019.pdf
13193Bihar,#N/A,,Rohtas,Sasaram,Karbindia,24.9500,84.1800,2019,8,654,0,299,18,16,16,N A,291,42.00,45.20544,12,0.7,1.09,,425.1,,,,2019,cgwb_2019.pdf
13194Bihar,#N/A,,Rohtas,Rohtas,Karma,24.7300,84.0200,2019,7.9,687,0,141,71,28,68,N A,295,24.00,57,11,1,0.19,,446.55,,,,2019,cgwb_2019.pdf
13195Bihar,#N/A,,Rohtas,Sasaram,sasaram,24.9500,84.0300,2019,7.9,1167,0,110,195,156,5,N A,450,21.00,97,51,1.5,0.13,,758.55,,,,2019,cgwb_2019.pdf
13196Bihar,#N/A,,Rohtas,karghar,sinsiyau,,,,8,597,0,155,22,92,15,N A,250,31.00,42,15,1.6,0.11,,388.05,,,,2019,cgwb_2019.pdf
13197Bihar,#N/A,,Rohtas,Tilothu,tilothu,24.8000,84.1100,2019,7.9,345,0,101,25,22,22,N A,150,30.00,18.228,6,0.6,0.22,,224.25,,,,2019,cgwb_2019.pdf
13198Bihar,#N/A,,Bhabhua,Ramgarh,Bevnaliya (Devnhaliya),25.2700,83.5800,2019,7.9,1010,0,458,29,19,6,N A,365,31.00,69.874,55,1.6,0.59,,656.5,,,,2019,cgwb_2019.pdf
13199Bihar,#N/A,,Bhabhua,Chand,Chand,25.1100,83.4000,2019,7.9,1804,0,496,97,332,50,N A,521,21.00,114,154,1.7,0.59,,1172.6,,,,2019,cgwb_2019.pdf
13200Bihar,#N/A,,Bhabhua,Chand,Karmnasa,25.2400,83.4400,2019,8.2,855,0,421,12,20,11,N A,271,18.00,54.92704,61,1.1,0.55,,555.75,,,,2019,cgwb_2019.pdf
13201Bihar,#N/A,,Bhabhua,Mohania,Mohania,25.1700,83.6200,2019,7.9,1091,0,343,132,9,19,N A,312,42.00,50.30928,90,8,0.31,,709.15,,,,2019,cgwb_2019.pdf
13202Bihar,#N/A,,Buxar,Brahmpur,Brahmpur,,,,7.9,764,0,314,49,21,20,N A,234,61.00,19.80776,51,1.8,0.49,,496.6,,,,2019,cgwb_2019.pdf
13203Bihar,#N/A,,Buxar,Buxar,buxar,25.5710,84.0130,2019,7.7,770,0,21,234,11,9,N A,270,32.00,56,27,2.3,0.22,,500.5,,,,2019,cgwb_2019.pdf
13204Bihar,#N/A,,Buxar,Buxar,Churamanpur,25.5870,84.0260,2019,8,689,0,361,18,19,8,N A,194,18.00,42,52,1.4,0.67,,447.85,,,,2019,cgwb_2019.pdf
13205Bihar,#N/A,,Banka,Banka,Banka,24.9000,86.9200,2019,7.1,666,0,188,62,59,18,N A,169,38.00,17.98496,57,7.4,0.19,,432.9,,,,2019,cgwb_2019.pdf
13206Bihar,#N/A,,Banka,Amarpur,English Morh,25.0500,86.8900,2019,7.5,625,0,200,31,72,22,N A,156,30.00,19.68624,49,32.1,0.18,,406.25,,,,2019,cgwb_2019.pdf
13207Bihar,#N/A,,Banka,Katuria,katuria,24.7500,86.7300,2019,7.3,819,0,188,78,71,29,N A,267,40.00,41,59,1,0.32,,532.35,,,,2019,cgwb_2019.pdf
13208Bihar,#N/A,,Banka,Rajaun,Rajaun,25.0100,86.9800,2019,8,567,0,188,24,60,1,N A,109,18.00,33,37,4,0.44,,368.55,,,,2019,cgwb_2019.pdf
13209Bihar,#N/A,,Banka,Sambhuganj,Sambuganj,25.0800,86.7300,2019,7.9,746,0,236,54,71,10,N A,164,19.00,28.31416,79,11.4,0.55,,484.9,,,,2019,cgwb_2019.pdf
13210Bihar,#N/A,,Banka,Shambhuganj,Khaharia,24.8300,86.8500,2019,8.3,1371,3,124,340,28,21,N A,410,28.00,91,83,0.9,0.99,,891.15,,,,2019,cgwb_2019.pdf
13211Bihar,#N/A,,Munger,sangrampur,Chandnia,24.9600,86.5900,2019,8.1,902,0,148,74,61,46,N A,200,22.00,42,38,2.7,1.1,,586.3,,,,2019,cgwb_2019.pdf
13212Bihar,#N/A,,Munger,Munger,Purabsarai Navtoli,25.4600,86.5600,2019,7.8,798,0,184,71,67,27,N A,236,30.00,39.12944,62,1.8,0.55,,518.7,,,,2019,cgwb_2019.pdf
13213Bihar,#N/A,,Munger,Jamalpur,Singhiya Chowk,,,,7.7,1393,0,321,214,45,9,N A,350,22.00,71.6968,101,24,0.88,,905.45,,,,2019,cgwb_2019.pdf
13214Bihar,#N/A,,Jamui,Sono,Batia,24.6400,86.3600,2019,7.5,671,0,194,40,31,15,N A,164,29.00,22.23816,40,1.4,0.66,,436.15,,,,2019,cgwb_2019.pdf
13215Bihar,#N/A,,Jamui,Chakai,Chandra mandih,24.7200,86.5300,2019,8.1,791,0,164,145,31,19,N A,241,15.00,50,61,1.7,1.02,,514.15,,,,2019,cgwb_2019.pdf
13216Bihar,#N/A,,Jamui,Jhajha,Gidhaur,24.8500,86.3100,2019,7.2,449,0,152,21,29,32,N A,127,22.00,17,39,1.3,0.94,,291.85,,,,2019,cgwb_2019.pdf
13217Bihar,#N/A,,Jamui,Lakshmipur,Laksmipur,25.0000,86.4000,2019,7.4,646,0,62,109,16,29,N A,109,11.00,19.80776,67,1.1,0.1,,419.9,,,,2019,cgwb_2019.pdf
13218Bihar,#N/A,,Jamui,Chakai,Tarakhar,24.5800,86.4000,2019,8,460,0,167,19,41,26,N A,152,34.00,16,37,0.9,0.78,,299,,,,2019,cgwb_2019.pdf
13219Bihar,#N/A,,Bhagalpur,Sultanganj,Akbarnagar,25.2300,86.8100,2019,7,552,0,211,19,49,7,N A,149,22.00,22.84576,39,1.4,0.49,,358.8,,,,2019,cgwb_2019.pdf
13220Bihar,#N/A,,Bhagalpur,Bhagalpur,Bhagalpur,25.2300,86.9800,2019,7.5,645,0,266,25,37,2.5,N A,148,24.00,29,52,0.4,0.77,,419.25,,,,2019,cgwb_2019.pdf
13221Bihar,#N/A,,Bhagalpur,Kahalgaon,Kahalgaon,25.2500,87.2400,2019,7.4,1290,0,412,109,37,69,N A,272,29.00,48.48648,146,6.4,0.88,,838.5,,,,2019,cgwb_2019.pdf
13222Bihar,#N/A,,Bhagalpur,pirpainti,Pirpainti,25.3100,87.4300,2019,7,846,0,249,78,57,34,N A,246,14.00,51,59,1.9,0.31,,549.9,,,,2019,cgwb_2019.pdf
13223Bihar,#N/A,,Bhagalpur,Sabaur,sabour,25.2500,87.0500,2019,7.5,619,0,132,58,92,27,N A,122,36.00,7.77728,75,2.2,0.49,,402.35,,,,2019,cgwb_2019.pdf
13224Bihar,#N/A,,Lakshisarai,Surajgarha,saidpura,,,,7.2,1581,0,309,199,109,109,N A,625,108.00,86.2792,72,0.9,0.49,,1027.65,,,,2019,cgwb_2019.pdf
13225Bihar,#N/A,,Lakshisarai,Surajgarha,Surajgarha,25.1100,86.1300,2019,7.3,1351,0,411,134,121,19,N A,382,21.00,80,108,2,0.22,,878.15,,,,2019,cgwb_2019.pdf
13226Bihar,#N/A,,Lakshisarai,Surajgarha,Klul,25.1700,,2019,7.8,505,0,123,62,44,7,N A,200,28.00,32,14,1.5,0.77,,328.25,,,,2019,cgwb_2019.pdf
13227Bihar,#N/A,,PATNA,Bikram,Dina Bighas,25.4770,84.8260,2019,8.1,209,0,122,24.8,6,5.6,N A,105,28.00,9,12,1,0.23,,135.85,,,,2019,cgwb_2019.pdf
13228Bihar,#N/A,,PATNA,Phulwarisharif,Faridpur_,,,,8,637,0,330,10.6,13,11,N A,265,52.00,33,21,2.2,0.42,,414.05,,,,2019,cgwb_2019.pdf
13229Bihar,#N/A,,PATNA,Danapur,GoptalDanapur,25.6350,85.0130,2019,7.9,758,0,262,88.6,12,42,N A,150,40.00,12,101,4.6,0.32,,492.7,,,,2019,cgwb_2019.pdf
13230Bihar,#N/A,,PATNA,Maner,Gyaspur,25.6270,84.8900,2019,7.4,235,0,128,10.6,6.1,3.6,N A,90,18.00,11,12,8,0.24,,152.75,,,,2019,cgwb_2019.pdf
13231Bihar,#N/A,,PATNA,Patna Sadar,Khazpura,25.6040,85.0800,2019,7.9,802,0,244,102.8,45,11.5,N A,325,60.00,43,35,4.5,0.06,,521.3,,,,2019,cgwb_2019.pdf
13232Bihar,#N/A,,PATNA,Maner,Nagwa_,25.6340,84.8750,2019,8,268,0,122,17.7,12,4,N A,100,20.00,12,16,1.7,0.2,,174.2,,,,2019,cgwb_2019.pdf
13233Bihar,#N/A,,PATNA,Dhanrua,Nima,25.4610,85.1220,2019,7.9,250,0,98,17.7,19,1.2,N A,80,24.00,5,17,3.2,0.23,,162.5,,,,2019,cgwb_2019.pdf
13234Bihar,#N/A,,PATNA,Phulwarisharif,Parsa Bazar,,,2019,7.8,258,0,92,42.5,8,2.7,N A,90,20.00,10,18,2,0.41,,167.7,,,,2019,cgwb_2019.pdf
13235Bihar,#N/A,,PATNA,Bihta,Arap,25.4890,84.8980,2019,8,238,0,110,14.2,10.4,2.5,N A,85,22.00,7,14,1,0.07,,154.7,,,,2019,cgwb_2019.pdf
13236Bihar,#N/A,,PATNA,Naubatpur,Naubatpur2,25.6380,84.9000,2019,8.2,542,0,122,109.9,15.2,5.5,N A,190,18.00,35,36,5,0.05,,352.3,,,,2019,cgwb_2019.pdf
13237Bihar,#N/A,,PATNA,Maner,Simri-2,25.6060,84.9050,2019,8.1,552,0,244,56.7,8,1.6,N A,230,16.00,46,24,1,0.04,,358.8,,,,2019,cgwb_2019.pdf
13238Bihar,#N/A,,PATNA,Bihta,Bihta,25.5540,84.8680,2019,8,452,0,140,53.2,16.1,39,N A,200,46.00,21,18,1.9,0.04,,293.8,,,,2019,cgwb_2019.pdf
13239Bihar,#N/A,,NAWADA,Pakribarwan,Pakribrawan,,,,8,405,0,122,70.9,2.5,12,N A,130,24.00,17,40,1.2,0.12,,263.25,,,,2019,cgwb_2019.pdf
13240Bihar,#N/A,,NALANDA,Bihar Shariff,Bihar Shariff,25.2020,85.5390,2019,8.1,965,0,214,195,9.1,5,N A,300,32.00,53,69,7.8,0.21,,627.25,,,,2019,cgwb_2019.pdf
13241Bihar,#N/A,,Nalanda,Ekangarsarai,Nishchalganj,25.2460,85.3250,2019,8,825,0,275,70.9,38,71,N A,210,36.00,29,92,2,0.11,,536.25,,,,2019,cgwb_2019.pdf
13242Bihar,#N/A,,Nalanda,Noorsarai,Papanhosa,25.1770,85.4330,2019,8,430,0,159,24.8,16,80,N A,150,38.00,13,33,4.4,0.15,,279.5,,,,2019,cgwb_2019.pdf
13243Bihar,#N/A,,Nalanda,Ekangarsarai,Parwalpur1,25.2010,85.3520,2019,7.8,1540,0,549,184.3,41,19.8,N A,365,26.00,73,184,7.2,0.14,,1001,,,,2019,cgwb_2019.pdf
13244Bihar,#N/A,,Nalanda,Rajgir,Rajgir,25.0210,85.4040,2019,7,578,0,159,81.5,22,21,N A,210,26.00,35,32,8,0.21,,375.7,,,,2019,cgwb_2019.pdf
13245Bihar,#N/A,,Muzaffarpur,Mushhari,Baghwanpur Chowk,,,2019,8.2,880,0,366,35.5,22,63,N A,350,46.00,57,33,8,0.22,,572,,,,2019,cgwb_2019.pdf
13246Bihar,#N/A,,Muzaffarpur,Bochaha,Bochaha (new well),26.1625,85.4500,2019,8.1,590,0,207,78,17,5,N A,250,34.00,40,24,4.2,0.08,,383.5,,,,2019,cgwb_2019.pdf
13247Bihar,#N/A,,Muzaffarpur,Sahebganj,Daha Chapra,26.1178,85.5314,2019,8.2,444,0,214,17.7,19,3,N A,155,30.00,19,30,3.1,0.11,,288.6,,,,2019,cgwb_2019.pdf
13248Bihar,#N/A,,Muzaffarpur,Dholi (Muraul),Dholi (Tola Jananhipur),26.2167,85.6417,2019,7.7,2553,0,488,531.8,58,74,N A,850,210.00,79,173,38,0.51,,1659.45,,,,2019,cgwb_2019.pdf
13249Bihar,#N/A,,Muzaffarpur,Minapur,Gargalia (Minapur),26.0458,85.3542,2019,8.1,373,0,183,17.7,14.4,5,N A,135,32.00,13,21,4,0.11,,242.45,,,,2019,cgwb_2019.pdf
13250Bihar,#N/A,,Muzaffarpur,Paroo,Jaffarpur (Bichala tola),,,,7.8,436,0,214,7.1,18,4.6,N A,180,40.00,19,13,7,0.22,,283.4,,,,2019,cgwb_2019.pdf
13251Bihar,#N/A,,Muzaffarpur,Baruraj (Motipur),Muhammadpur Balmi,26.2500,85.4194,2019,8.1,348,0,122,35.5,23,4.8,N A,145,10.00,29,12,3,0.04,,226.2,,,,2019,cgwb_2019.pdf
13252Bihar,#N/A,,Muzaffarpur,Turki,Mahant Manihari,26.2753,85.1122,2019,8.2,553,0,214,42.5,29,4,N A,235,30.00,39,15,4,0.11,,359.45,,,,2019,cgwb_2019.pdf
13253Bihar,#N/A,,Muzaffarpur,Mushahri,Muzaffarpur (Patahi) new,well 26.2128,85.1378,2019,8.2,515,0,244,35.5,11,4.7,N A,225,20.00,43,20,5,0.21,,334.75,,,,2019,cgwb_2019.pdf
13254Bihar,#N/A,,Muzaffarpur,Paro,Paroo,26.2783,85.1447,2019,8,1360,0,397,212.7,49,4.8,N A,425,60.00,67,115,6,0.43,,884,,,,2019,cgwb_2019.pdf
13255Bihar,#N/A,,Muzaffarpur,Sahebganj,Parwal Patti Baraun.,26.0003,85.5894,2019,8.2,605,0,244,14.2,24,5.8,N A,200,20.00,36,22,3,0.31,,393.25,,,,2019,cgwb_2019.pdf
13256Bihar,#N/A,,Muzaffarpur,Aurai,Rajkhand,,,2019,8.1,303,0,153,21.3,8,5.4,N A,100,30.00,6,23,1.4,0.33,,196.95,,,,2019,cgwb_2019.pdf
13257Bihar,#N/A,,Muzaffarpur,Bochaha,Shukrahat (Maidapur),26.2953,84.9536,2019,8.2,455,0,256,10.6,23,2.7,N A,200,24.00,34,20,4,0.15,,295.75,,,,2019,cgwb_2019.pdf
13258Bihar,#N/A,,Muzaffarpur,Bochaha,"Sarfuddin-pur,(Bawan Bigha)",26.3042,84.9292,2019,8.1,279,0,61,53.2,15,2.4,N A,100,26.00,9,18,2,0.16,,181.35,,,,2019,cgwb_2019.pdf
13259Bihar,#N/A,,Muzaffarpur,Kurhani,Turki,25.9250,85.5917,2019,7.8,520,0,244,17.7,30,8.8,N A,180,60.00,7,32,8,0.32,,338,,,,2019,cgwb_2019.pdf
13260Bihar,#N/A,,Saran,Dighwara,Aami,25.7417,84.9625,2019,7.5,956,0,518.67,14.16,12,21.7,N A,345,62.00,46.1776,35.2,3.83,0.01,,621.4,,,,2019,cgwb_2019.pdf
13261Bihar,#N/A,,Saran,Baniapur,Baleshra,,,,6.9,609,0,195.264,88.5,13.24,4.5,N A,260,24.00,48.608,18,1.82,0,,395.85,,,,2019,cgwb_2019.pdf
13262Bihar,#N/A,,Saran,Chapra,Chapra,25.7792,84.7083,2019,7.3,961,0,274.59,21.24,182,44,N A,385,62.00,55.8992,32.21,6.7,0.085,,624.65,,,,2019,cgwb_2019.pdf
13263Bihar,#N/A,,Saran,Rivilganj,Semria,25.8189,84.6111,2019,7.41,601,0,237.978,67.26,5.6,2.5,N A,210,62.00,13.3672,36.54,5.84,0.31,,390.65,,,,2019,cgwb_2019.pdf
13264Bihar,#N/A,,Saran,Mashrakh,Mashrakh,26.0917,84.7917,2019,7,706,0,274.59,63.72,24.5,7.89,N A,250,42.00,35.2408,22.6,13.65,0.09,,458.9,,,,2019,cgwb_2019.pdf
13265Bihar,#N/A,,Saran,Mashrakh,Mashrakh 1,25.8050,84.7200,2019,7.48,733,0,317.304,53.1,16.8,8.9,N A,255,54.00,29.1648,39.4,7.8,0.06,,476.45,,,,2019,cgwb_2019.pdf
13266Bihar,#N/A,,Saran,Sonepur,Gangajal,25.7100,84.6300,2019,7.28,744,0,280.692,84.96,12.6,6.3,N A,340,54.00,49.8232,13.11,0.54,0.03,,483.6,,,,2019,cgwb_2019.pdf
13267Bihar,#N/A,,Saran,Mashrakh,Mashrakh,,,2019,7.11,826,0,286.794,113.28,9.6,5.9,N A,405,64.00,59.5448,5.8,4.17,0,,536.9,,,,2019,cgwb_2019.pdf
13268Bihar,#N/A,,Saran,Rivilganj,Sitab Diara,25.7100,84.7000,2019,7.08,869,0,250.182,123.9,17.2,10.3,N A,390,68.00,53.4688,15.22,5.64,0,,564.85,,,,2019,cgwb_2019.pdf
13269Bihar,#N/A,,Siwan,Andar,Ander,26.1083,84.2958,2019,6.9,1005,0,439.344,84.96,14.69,8.9,N A,275,74.00,21.8736,90.43,19.3,0.05,,653.25,,,,2019,cgwb_2019.pdf
13270Bihar,#N/A,,Siwan,Basantpur,Chimanpur (Belamore),26.2183,84.6711,2019,6.85,634,0,213.57,84.96,20.2,5.6,N A,310,24.00,60.76,3.54,1.46,0.04,,412.1,,,,2019,cgwb_2019.pdf
13271Bihar,#N/A,,Siwan,Guthani,Chitakahl,26.2128,84.0450,2019,7.06,366,0,61.02,42.48,26.9,4.3,N A,85,8.00,15.7976,18.1,9.5,0,,237.9,,,,2019,cgwb_2019.pdf
13272Bihar,#N/A,,Siwan,Maharajganj,Paterhi (Pateuha),,,,7.97,822,0,244.08,113.28,25.62,4.9,N A,295,60.00,35.2408,30.6,4.6,0,,534.3,,,,2019,cgwb_2019.pdf
13273Bihar,#N/A,,E.Champaran,Chakia,Chakia 1,26.4208,85.0583,2019,7.68,822,0,445.446,7.08,23.63,1.25,N A,390,52.00,63.1904,1.5,2.76,0.63,,534.3,,,,2019,cgwb_2019.pdf
13274Bihar,#N/A,,E.Champaran,Motihari,Chaudadanu,26.8494,85.0050,2019,7.5,404,0,213.57,7.08,4.93,1.29,N A,185,24.00,30.38,1.35,0.68,0.28,,262.6,,,,2019,cgwb_2019.pdf
13275Bihar,#N/A,,E.Champaran,Ghorasahan,Ghorasahan,26.8167,85.1417,2019,7.3,1082,0,54.918,315.06,45.61,3.71,N A,245,42.00,34.0256,98.6,24.98,0.25,,703.3,,,,2019,cgwb_2019.pdf
13276Bihar,#N/A,,E.Champaran,Areraj,Govindganj,26.6542,84.6625,2019,8,590,0,317.304,10.62,14.17,0.76,N A,215,34.00,31.5952,34.1,3.1,0.13,,383.5,,,,2019,cgwb_2019.pdf
13277Bihar,#N/A,,E.Champaran,Kesariya,Hussaini,26.3528,84.8525,2019,8.1,850,0,384.426,17.7,60.66,0.6,N A,375,54.00,58.3296,12.3,3.64,0.12,,552.5,,,,2019,cgwb_2019.pdf
13278Bihar,#N/A,,E Champaran,Dakha,Mohabbatpur Dhaka,,,,8.21,577,0,286.794,21.24,2.22,0.97,N A,180,26.00,27.9496,46,1.56,0.33,,375.05,,,,2019,cgwb_2019.pdf
13279Bihar,#N/A,,E.Champaran,Motihari,Motihari (Banjaria thana),26.6542,84.9125,2019,8.17,1436,0,475.956,56.64,121,23.07,N A,390,52.00,63.1904,98.08,24,0.19,,933.4,,,,2019,cgwb_2019.pdf
13280Bihar,#N/A,,E.Champaran,Turkaulia,Nawada,26.6461,84.8919,2019,7.82,583,0,305.1,17.7,7.37,0.59,N A,280,60.00,31.5952,4.11,2.1,0.19,,378.95,,,,2019,cgwb_2019.pdf
13281Bihar,#N/A,,E.Champaran,Kesaria,Rampur Kajuria Bazar,26.3969,84.7714,2019,7.65,630,0,323.406,7.08,31.74,0.89,N A,315,42.00,51.0384,4.12,2.11,0.19,,409.5,,,,2019,cgwb_2019.pdf
13282Bihar,#N/A,,E.Champaran,Sugauli,Sugauli Bazar,26.9197,84.9472,2019,7.41,428,0,219.672,14.16,7.49,0.75,N A,120,24.00,14.5824,37,2.87,0.43,,278.2,,,,2019,cgwb_2019.pdf
13283Bihar,#N/A,,W. Champaran,Bagha -1,Bagha,27.0875,84.0875,2019,7.15,1222,0,152.55,269.04,55.14,51,N A,445,62.00,70.4816,73.45,2.08,0.13,,794.3,,,,2019,cgwb_2019.pdf
13284Bihar,#N/A,,W. Champaran,Majhwalia,Majhwalia (Guruchurwa),26.8042,84.6042,2019,8.22,890,0,250.182,113.28,61.63,2.44,N A,310,50.00,44.9624,43.3,12.57,0.13,,578.5,,,,2019,cgwb_2019.pdf
13285Bihar,#N/A,,W. Champaran,Ramnagar,Sabuni Pokhra(Ramnagar),27.1644,84.3392,2019,7.36,288,0,128.142,7.08,7.2,1.46,N A,115,28.00,10.9368,5.66,0.72,0.25,,187.2,,,,2019,cgwb_2019.pdf
13286Bihar,#N/A,,W. Champaran,Sidhaw,Valmiki Nagar (Laxmipur),27.4292,83.9417,2019,7.51,873,0,274.59,134.52,12.3,8.9,N A,305,60.00,37.6712,47.78,12.18,0.1,,567.45,,,,2019,cgwb_2019.pdf
13287Bihar,#N/A,,Gopalganj,Manja,BangraDeoria,26.3806,84.4472,2019,7.19,748,0,225.774,113.28,13,11.3,N A,290,76.00,24.304,29.6,3.6,0,,486.2,,,,2019,cgwb_2019.pdf
13288Bihar,#N/A,,Gopalganj,ManjhwaManjha,ManjhwaManjha,26.3889,84.4831,2019,7.5,477,0,134.244,46.02,33.6,2.3,N A,200,40.00,24.304,10.3,8.4,0,,310.05,,,,2019,cgwb_2019.pdf
13289Bihar,#N/A,,Gopalganj,Baikunthpur,Manjawalia,,,,7.53,637,0,225.774,49.56,40.3,8.6,N A,255,42.00,36.456,25.44,3.9,0,,414.05,,,,2019,cgwb_2019.pdf
13290Bihar,#N/A,,Gopalganj,Gopalganj,Turkaha (Gopalganj),26.4678,84.4467,2019,6.74,523,0,164.754,60.18,19.6,20.3,N A,205,66.00,9.7216,17.77,11.6,0,,339.95,,,,2019,cgwb_2019.pdf
13291Bihar,#N/A,,VAISHALI,Goraul,Bhaluhia,25.9214,85.2900,2019,7.3,786,0,268.488,60.18,37,41.1,N A,305,38.00,51.0384,24.56,6.1,0,,510.9,,,,2019,cgwb_2019.pdf
13292Bihar,#N/A,,VAISHALI,Sahdal Buzurg,Sahdal Buzurg,25.6600,85.4600,2019,7.19,748,0,268.488,81.42,13,11.3,N A,290,76.00,24.304,29.6,3.6,0,,486.2,,,,2019,cgwb_2019.pdf
13293Bihar,#N/A,,BEGUSARAI,Bakhri,Bakhari_salauna,25.5878,86.2586,2019,7.48,733,0,341.712,35.4,16.8,8.9,N A,255,54.00,29.1648,39.4,7.8,0.06,,476.45,,,,2019,cgwb_2019.pdf
13294Bihar,#N/A,,Patna,Barh,Barh,25.4600,85.7000,2019,8.525,468.7,15,195.3562,53.175,37.3256,0.0567,N A,160,30.02,20.6165,55.47,3.87,0.82,,304.655,,,,2019,cgwb_2019.pdf
13295Bihar,#N/A,,Patna,Barh,Sahri,25.4700,85.0100,2019,8.41,1382,21,311.3489,244.605,51.0798,2.0547,N A,325,44.04,52.16311,184.1,27.1,1.4,,898.3,,,,2019,cgwb_2019.pdf
13296Bihar,#N/A,,Begusarai,Barauni,Barun'0',25.4600,85.9700,2019,8.326,743.6,42,329.6635,49.63,14.3342,0.4168,N A,200,34.03,27.89612,89.35,4.95,0.54,,483.34,,,,2019,cgwb_2019.pdf
13297Bihar,#N/A,,Begusarai,Sahpur Kamal,Bintoli Kalyanpur,25.4200,86.4100,2019,8.409,539.2,12,213.6708,67.355,50.9466,6.1286,N A,225,28.02,37.60777,38.07,8.16,0.29,,350.48,,,,2019,cgwb_2019.pdf
13298Bihar,#N/A,,Begusarai,Balia,Choti Balia,25.4300,86.3100,2019,8.406,280.1,9,152.622,14.18,23.2174,0.3672,N A,165,26.02,24.25922,12.89,3.87,0.46,,182.065,,,,2019,cgwb_2019.pdf
13299Bihar,#N/A,,Begusarai,Gharpura,Kumarshan,25.5400,85.8600,2019,8.062,885.1,0,366.2928,163.07,4.3864,0.4181,N A,320,48.04,48.52039,66.18,18.59,0.46,,575.315,,,,2019,cgwb_2019.pdf
13300Bihar,#N/A,,Begusarai,Matihani,Maithani,,,,8.594,625.3,12,183.1464,163.07,2.5488,1.8147,N A,265,34.03,43.67282,46.92,4.89,0.45,,406.445,,,,2019,cgwb_2019.pdf
13301Bihar,#N/A,,Begusarai,Tegra,"Naya Nahar, Dularpur",25.5100,85.9200,2019,8.488,400.2,6,274.7196,88.625,6.1431,0.1875,N A,200,38.03,25.46699,55.12,12.7,0.53,,260.13,,,,2019,cgwb_2019.pdf
13302Bihar,#N/A,,Khagaria,Parbatta,Dewri(Devnagar),25.3600,86.7100,2019,8.444,1321,33,525.0197,106.35,4.60825,2.3439,N A,545,26.02,11.64,189.8,10.56,0.36,,858.65,,,,2019,cgwb_2019.pdf
13303Bihar,#N/A,,Khagaria,Khagaria,Gangaur,25.5100,86.3700,2019,8.338,893.2,15,335.7684,63.81,36.7051,0.3269,N A,305,46.04,46.09417,59.87,15.93,0.99,,580.58,,,,2019,cgwb_2019.pdf
13304Bihar,#N/A,,Khagaria,Gogri,Jamalpur (Gogri Jamalpur,,,,8.827,399.4,21,280.8245,67.355,9.3369,1.118,N A,245,30.02,41.24757,39.87,4.72,0.5,,259.61,,,,2019,cgwb_2019.pdf
13305Bihar,#N/A,,Khagaria,Gogri,Lohia Chowk Maheshkhunt,25.4800,86.6000,2019,8.382,506.2,15,286.9294,63.81,68.9327,0.4116,N A,250,44.04,33.95922,52.92,14.72,0.59,,329.03,,,,2019,cgwb_2019.pdf
13306Bihar,#N/A,,Khagaria,Chautham,Maheshkhunt -1,25.4600,86.6400,2019,8.386,486.7,6,286.9294,42.54,31.82,0.4026,N A,250,38.03,37.60291,26.97,4.87,0.42,,316.355,,,,2019,cgwb_2019.pdf
13307Bihar,#N/A,,Khagaria,Chautham,Maheshkhunt,25.4600,86.6300,2019,8.772,1490,39,518.9148,212.7,194.99,11.2631,N A,675,16.01,154.12,96.67,18.97,0.55,,968.5,,,,2019,cgwb_2019.pdf
13308Bihar,#N/A,,Khagaria,Beldore,Pirnasara Ward-4 (Pirnagra),25.6100,86.7300,2019,9.397,2012,54,500.6002,336.775,39.6928,3.6862,N A,310,24.02,60.66796,169.84,192.44,0.66,,1307.8,,,,2019,cgwb_2019.pdf
13309Bihar,#N/A,,Khagaria,Khagaria,Ranko,25.5200,86.5000,2019,8.706,454.6,21,213.6708,49.63,56.4701,0.7201,N A,175,16.01,32.75922,49.67,23.4,0.45,,295.49,,,,2019,cgwb_2019.pdf
13310Bihar,#N/A,,Khagaria,Khagaria,Sabalpur,,,2019,8.531,465,42,262.5098,38.995,63.1246,0.9865,N A,235,32.03,37.60583,58.23,15.55,0.57,,302.25,,,,2019,cgwb_2019.pdf
13311Bihar,#N/A,,Saharsa,Sour Bazar,Adarch,25.7800,86.6800,2019,8.458,1025,18,360.1879,141.8,91.9521,5.6028,N A,255,36.03,40.03107,86.92,100.7,1,,666.25,,,,2019,cgwb_2019.pdf
13312Bihar,#N/A,,Saharsa,Saharsa,Baijnathpur,25.9000,86.6600,2019,8.085,636.6,0,286.9294,63.81,55.7787,1.0693,N A,215,72.06,8.460194,53.17,24.48,0.92,,413.79,,,,2019,cgwb_2019.pdf
