sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
8266,#N/A,Uttar Pradesh,Hamirpur,Muskara,Block office,25.6604,79.7946,2021,7.72,1267,0,512,113,23,44,0,430,28,86,100,3.1,1.6,30,,,,,2021,cgwb_2021.pdf
8267,#N/A,Uttar Pradesh,Hamirpur,Rath,Block office,25.5989,79.5761,2021,7.57,2735,0,329,298,340,410,0,430,64,65,450,1.5,1.5,36,,,,,2021,cgwb_2021.pdf
8268,,Uttar Pradesh,Hamirpur,Sareela,Block office,25.7729,79.6824,2021,8.07,2330,0,683,199,262,0,0,200,12,41,430,1.8,2.4,22,,,,,2021,cgwb_2021.pdf
8269,#N/A,Uttar Pradesh,Hamirpur,Sumerpur,Block office,25.8173,80.1518,2021,7.99,734,0,415,28,6.0,9.0,0,200,28,31,93,1.3,1.1,34,,,,,2021,cgwb_2021.pdf
8270,#N/A,Uttar Pradesh,Hardoi,Ahirori,Block Office (BDO),27.3446,80.2824,2021,7.75,393,0,195,14,15,0,0,150,28,19,18,6.4,0.44,32,,,,,2021,cgwb_2021.pdf
8271,#N/A,Uttar Pradesh,Hardoi,Bilgram,Block Office (BDO),27.1819,80.0398,2021,7.78,443,0,244,14,8.3,0,0,160,32,19,29,6.7,0.91,29,,,,,2021,cgwb_2021.pdf
8272,#N/A,Uttar Pradesh,Hardoi,Bavan,Block Office (BDO),27.3894,80.0167,2021,7.89,466,0,226,21,21,1.5,0,195,48,18,18,5.5,0.36,20,,,,,2021,cgwb_2021.pdf
8273,#N/A,Uttar Pradesh,Hardoi,Bahendra Khurd,Block Office (BDO),27.0187,80.4075,2021,8.23,633,0,293,28,50,0.79,0,170,8.0,36,72,4.4,0.39,28,,,,,2021,cgwb_2021.pdf
8274,#N/A,Uttar Pradesh,Hardoi,Bharawan,Block Office (BDO),27.1713,80.6754,2021,8.18,362,0,195,14,11,4.9,0,140,16,24,21,5.0,0.66,30,,,,,2021,cgwb_2021.pdf
8275,#N/A,Uttar Pradesh,Hardoi,Bharkhani,Block Office (BDO),27.5861,79.7924,2021,7.70,488,0,268,14,30,0,0,190,52,14,34,5.0,0.30,31,,,,,2021,cgwb_2021.pdf
8276,#N/A,Uttar Pradesh,Hardoi,Harpalpur,Block Office (BDO),27.3227,79.8358,2021,7.85,1167,0,512,50,66,0,0,260,36,41,136,4.1,0.43,26,,,,,2021,cgwb_2021.pdf
8277,#N/A,Uttar Pradesh,Hardoi,Hariyawan,Block Office (BDO),27.8036,79.7894,2021,7.70,650,0,226,113,13,14,0,305,36,52,23,4.4,0.62,30,,,,,2021,cgwb_2021.pdf
8278,#N/A,Uttar Pradesh,Hardoi,Kachhauna,Block Office (BDO),27.1633,80.3355,2021,8.17,390,0,232,14,1.7,3.0,0,150,24,22,27,4.6,0.90,22,,,,,2021,cgwb_2021.pdf
8279,#N/A,Uttar Pradesh,Hardoi,Kothawan,Block Office (BDO),27.2336,80.4730,2021,8.30,635,0,250,64,29,6.3,0,205,24,35,52,5.8,0.93,23,,,,,2021,cgwb_2021.pdf
8280,#N/A,Uttar Pradesh,Hardoi,Madhavganj,Block Office (BDO),27.1174,80.1257,2021,7.98,425,0,232,14,11,1.6,0,180,36,22,21,6.0,0.20,31,,,,,2021,cgwb_2021.pdf
8281,#N/A,Uttar Pradesh,Hardoi,Mallawan,Block Office (BDO),27.0258,80.1547,2021,8.20,377,0,146,21,27,0,0,160,28,22,8,5.0,1.1,22,,,,,2021,cgwb_2021.pdf
8282,#N/A,Uttar Pradesh,Hardoi,Pihani,Block Office (BDO),27.6219,80.2058,2021,7.80,1198,0,415,142,48,44,0,430,52,72,70,8.0,0.42,27,,,,,2021,cgwb_2021.pdf
8283,#N/A,Uttar Pradesh,Hardoi,Shahabad,Block Office (BDO),27.6486,79.9433,2021,8.20,336,0,159,14,12,0,0,110,28,10,23,3.7,0.20,22,,,,,2021,cgwb_2021.pdf
8284,#N/A,Uttar Pradesh,Hardoi,Sursa,Block Office (BDO),27.2870,80.1291,2021,8.00,428,0,268,7.1,0.9,0.67,0,165,28,23,25,9.8,0.45,28,,,,,2021,cgwb_2021.pdf
8285,,Uttar Pradesh,Hardoi,Sandi,Block Office (BDO),27.2925,79.9640,2021,8.20,511,0,195,28,38,22,0,160,24,24,47,9.8,0.25,16,,,,,2021,cgwb_2021.pdf
8286,#N/A,Uttar Pradesh,Hardoi,Sandila,Block Office (BDO),27.0566,80.5174,2021,7.80,668,0,305,28,21,66,0,230,44,29,37,4.6,0.41,25,,,,,2021,cgwb_2021.pdf
8287,#N/A,Uttar Pradesh,Hardoi,Tadiyawan,Block Office (BDO),27.4379,80.2406,2021,7.90,560,0,281,21,26,0,0,220,52,22,30,4.4,0.56,24,,,,,2021,cgwb_2021.pdf
8288,#N/A,Uttar Pradesh,Hardoi,Todarpur,Block Office (BDO),27.5521,80.0162,2021,7.84,457,0,256,7.1,10,0,0,210,48,22,13,5.6,0.51,29,,,,,2021,cgwb_2021.pdf
8289,#N/A,Uttar Pradesh,J.P. Nagar,Dhanaura,HP of Block office.,28.9511,78.2574,2021,7.92,348,0,110,43,12,0,0,140,40,10,15,4.0,0.81,20,,,,,2021,cgwb_2021.pdf
8290,#N/A,Uttar Pradesh,J.P. Nagar,Amroha,HP of Block office.,28.9042,78.4859,2021,7.68,659,0,244,50,29,17,0,240,60,22,45,5.6,0.85,28,,,,,2021,cgwb_2021.pdf
8291,#N/A,Uttar Pradesh,J.P. Nagar,Joya,HP of Block office.,28.8356,78.4732,2021,8.14,603,0,159,78,41,0,0,180,32,24,55,7.2,0.85,29,,,,,2021,cgwb_2021.pdf
8292,#N/A,Uttar Pradesh,J.P. Nagar,Gajraula,HP of Block office.,28.8379,78.2435,2021,7.92,855,0,134,128,107,86,0,260,40,38,90,6.3,0.73,36,,,,,2021,cgwb_2021.pdf
8293,,Uttar Pradesh,J.P. Nagar,,,,,2021,7.93,603,0,146,50,35,77,0,200,48,19,47,4.6,0.79,36,,,,,2021,cgwb_2021.pdf
8294,#N/A,Uttar Pradesh,J.P. Nagar,,,,,2021,8.12,389,0,207,14,5.3,0,0,100,16,14,49,3.4,0.92,27,,,,,2021,cgwb_2021.pdf
8295,#N/A,Uttar Pradesh,Jalaun,Kadaura,HP of Block office.,25.9869,79.8338,2021,7.89,930,0,524,35,1.8,5.6,0,290,48,41,91,8.6,1.5,17,,,,,2021,cgwb_2021.pdf
8296,#N/A,Uttar Pradesh,Jalaun,Mahewa,HP of Block office.,26.1542,79.6340,2021,7.71,1090,0,586,28,13,10,0,170,52,10,177,8.5,0.42,32,,,,,2021,cgwb_2021.pdf
8297,#N/A,Uttar Pradesh,Jalaun,Kuthond,HP of Block office.,26.3614,79.4176,2021,7.82,1035,0,512,42,15,36,0,410,64,60,56,7.6,0.54,28,,,,,2021,cgwb_2021.pdf
8298,#N/A,Uttar Pradesh,Jalaun,Jalaun,HP of Block office.,26.1353,79.3369,2021,7.90,990,0,549,28,11,3.5,0,180,24,29.0,146,8.6,0.84,14,,,,,2021,cgwb_2021.pdf
8299,#N/A,Uttar Pradesh,Jalaun,Konch,HP of Block office.,26.0017,79.1618,2021,7.85,1030,0,403,64,38,63,0,350,72,41,75,8.4,0.56,29,,,,,2021,cgwb_2021.pdf
8300,#N/A,Uttar Pradesh,Jalaun,Nadigaon,HP of Block office.,26.1026,79.0305,2021,7.86,970,0,427,28,29,8.9,0,230,40,31,97,8.7,1.2,26,,,,,2021,cgwb_2021.pdf
8301,#N/A,Uttar Pradesh,Jalaun,Madhogarh,HP of Block office.,26.2707,79.1872,2021,7.90,810,0,403,28,17,4.4,0,250,44,34,61,9.1,0.87,30,,,,,2021,cgwb_2021.pdf
8302,#N/A,Uttar Pradesh,Jalaun,Rampura,,26.3481,,2021,7.60,1007,0,451,43,14,1.3,0,360,60,50,46,8.6,0.32,31,,,,,2021,cgwb_2021.pdf
8303,#N/A,Uttar Pradesh,Jalaun,Orai (HQ),HP of Block office.,25.9958,79.4588,2021,7.84,1220,0,549,28,59,1.0,0,230,40,31,154,8.2,0.37,14,,,,,2021,cgwb_2021.pdf
8304,#N/A,Uttar Pradesh,Jalaun,Dakore,HP of Block office.,25.8750,79.4248,2021,7.99,1770,0,561,227,60,70,0,630,60,101,120,9.3,1.3,26,,,,,2021,cgwb_2021.pdf
8305,#N/A,Uttar Pradesh,Jaunpur,M Badshahpur,Block office,25.6461,82.2063,2021,8.24,665,0,409,14,2.4,0.70,0,200,8.0,43,72,3.3,0.80,23,,,,,2021,cgwb_2021.pdf
8306,#N/A,Uttar Pradesh,Jaunpur,Machhali Shahar,Block office,25.6682,82.3992,2021,8.35,368,12,85,64,16,2.3,0,100,20,12,46,2.0,2.1,16,,,,,2021,cgwb_2021.pdf
8307,#N/A,Uttar Pradesh,Jaunpur,Sikrara,Block office,25.7409,82.6261,2021,8.40,718,36,317,21,9.1,0.80,0,170,16,31,103,1.9,0.32,27,,,,,2021,cgwb_2021.pdf
8308,#N/A,Uttar Pradesh,Jaunpur,Buxa,Block office,25.7911,82.5620,2021,8.21,574,0,323,21,8.4,6.8,0,210,24,36,43,2.6,0.32,29,,,,,2021,cgwb_2021.pdf
8309,#N/A,Uttar Pradesh,Jaunpur,Badlapur,Block office,25.8775,82.4763,2021,8.64,716,12,256,7.1,38,0.70,0,155,20,25,46,4.6,0.38,22,,,,,2021,cgwb_2021.pdf
8310,,Uttar Pradesh,Jaunpur,Maharajganj,Block office,25.8487,82.3899,2021,7.99,483,0,305,7.1,2.2,2.9,0,180,20,31,37,2.1,0.60,28,,,,,2021,cgwb_2021.pdf
8311,#N/A,Uttar Pradesh,Jaunpur,Sujanganj,Block office,25.7491,82.2836,2021,8.58,586,18,299,14,1.1,0.64,0,190,12,38,47,4.3,0.40,23,,,,,2021,cgwb_2021.pdf
8312,#N/A,Uttar Pradesh,Jaunpur,Jaunpur H.Q.,In Jaunpur City,25.7447,82.6844,2021,7.63,1754,0,342,241,159,59,0,550,32,113,117,3.9,0.15,28,,,,,2021,cgwb_2021.pdf
8313,#N/A,Uttar Pradesh,Jaunpur,Barsathi,In primise of block office,25.5617,82.4714,2021,8.24,525,0,268,14,1.9,0.50,0,180,16,34,50,3.5,0.23,25,,,,,2021,cgwb_2021.pdf
8314,#N/A,Uttar Pradesh,Jaunpur,Dharampur,In primise of block office,25.7525,82.7475,2021,8.08,522,0,317,14,8.1,5.0,0,230,12,48,39,4.8,0.60,28,,,,,2021,cgwb_2021.pdf
8315,#N/A,Uttar Pradesh,Jaunpur,Dobhi,In primise of block office,25.5939,82.9978,2021,7.98,476,0,293,21,1.5,0.26,0,170,8.0,36,50,2.8,0.13,32,,,,,2021,cgwb_2021.pdf
8316,#N/A,Uttar Pradesh,Jaunpur,Jalalpur,From outside of northern bounda2r5y.,6o0f 8b1lock offic8e2,.d7u5e8 6to gate,closed 2021,7.93,446,0,128,7.1,4.6,14,0,210,16,41,25,2.9,0.15,30,,,,,2021,cgwb_2021.pdf
8317,#N/A,Uttar Pradesh,Jaunpur,Karanja Kalan,In primise of block office,25.8044,82.6886,2021,8.52,833,6,329,64,30,0.56,0,200,4.0,46,151,2.6,1.4,23,,,,,2021,cgwb_2021.pdf
8318,#N/A,Uttar Pradesh,Jaunpur,Kerakat,In primise of block office,25.6456,82.9197,2021,8.19,441,0,268,7.1,2.2,7.6,0,170,8.0,36,38,2.4,0.62,32,,,,,2021,cgwb_2021.pdf
8319,#N/A,Uttar Pradesh,Jaunpur,Khutahan,In primise of block office,25.9800,82.5783,2021,7.99,527,0,317,21,6.0,12,0,230,24,41,49,4.6,0.53,30,,,,,2021,cgwb_2021.pdf
8320,#N/A,Uttar Pradesh,Jaunpur,Madiyahun,In primise of block office,25.6400,82.6142,2021,8.35,717,18,293,57,29,7.3,0,230,4.0,53,86,3.7,0.79,24,,,,,2021,cgwb_2021.pdf
8321,#N/A,Uttar Pradesh,Jaunpur,Muftiganj,In primise of block office,25.6975,82.8286,2021,8.15,523,0,342,7.1,2.8,0.32,0,190,8.0,41,58,3.2,0.47,24,,,,,2021,cgwb_2021.pdf
8322,#N/A,Uttar Pradesh,Jaunpur,RamNagar,In primise of block office,25.5553,82.6200,2021,8.46,865,36,488,14,2.7,0.73,0,70,12,10,230,1.8,1.8,23,,,,,2021,cgwb_2021.pdf
8323,#N/A,Uttar Pradesh,Jaunpur,Rampur,In primise of block office,25.4903,82.5708,2021,8.53,1032,42,537,14,15,0.82,0,100,4.0,22,301,2.4,1.8,21,,,,,2021,cgwb_2021.pdf
8324,#N/A,Uttar Pradesh,Jaunpur,Shahganj,In primise of block office,25.9661,82.6750,2021,8.08,469,0,256,28,12,4.9,0,130,12,24,73,4.8,0.42,27,,,,,2021,cgwb_2021.pdf
8325,#N/A,Uttar Pradesh,Jaunpur,Sirkoni,In primise of block office,25.6717,82.7278,2021,8.54,1590,54,451,128,193,0.78,0,390,16,84,276,1.5,1.2,24,,,,,2021,cgwb_2021.pdf
8326,#N/A,Uttar Pradesh,Jaunpur,Suitha Kalan,In primise of block office,26.1003,82.5008,2021,8.26,436,0,281,7.1,8.6,0.36,0,170,8.0,36,40,4.5,0.41,27,,,,,2021,cgwb_2021.pdf
8327,,Uttar Pradesh,Jhansi,Bamaur,Handpump of block office,25.6131,,2021,8.00,1529,0,622,85,170,10,0,440,80,58,182,8.4,0.95,32,,,,,2021,cgwb_2021.pdf
8328,#N/A,Uttar Pradesh,Jhansi,Gursarai,Handpump of block office,25.6131,,2021,7.90,2300,0,647,411,17,32,0,700,124,94,215,4.1,0.77,30,,,,,2021,cgwb_2021.pdf
8329,#N/A,Uttar Pradesh,Jhansi,Mauranipur,Handpump of Tehsil office,25.2554,79.1437,2021,7.50,810,0,403,50,12,0,0,280,52,36,57,12,0.42,34,,,,,2021,cgwb_2021.pdf
8330,#N/A,Uttar Pradesh,Jhansi,Bangra,Handpump of block office,25.3116,79.0038,2021,7.14,890,0,268,482,19,29,0,790,244,43,72,7.2,0.22,38,,,,,2021,cgwb_2021.pdf
8331,#N/A,Uttar Pradesh,Jhansi,Jhansi (HQ),Handpump of Collector Office,25.4436,78.5775,2021,7.75,431,0,183,50,5.0,0,0,120,28,12,47,5.4,0.65,31,,,,,2021,cgwb_2021.pdf
8332,#N/A,Uttar Pradesh,Jhansi,Babina,Handpump of block office,25.2339,78.4697,2021,7.93,800,0,317,50,11,21,0,250,80,12,51,4.7,0.54,42,,,,,2021,cgwb_2021.pdf
8333,#N/A,Uttar Pradesh,Jhansi,Badagaon,Handpump of block office,25.4738,78.7001,2021,7.69,1297,0,354,78,21,3.3,0,350,104,22,35,7.6,0.60,52,,,,,2021,cgwb_2021.pdf
8334,#N/A,Uttar Pradesh,Jhansi,Chirgaon,Handpump of block office,25.5711,78.8058,2021,7.86,842,0,317,35,58,2.0,0,260,32,43,55,7.2,0.44,21,,,,,2021,cgwb_2021.pdf
8335,,Uttar Pradesh,Jhansi,Moth,Handpump of block office,25.7299,,2021,7.64,1230,0,549,92,9.0,3.1,0,320,32,58,129,2.3,0.22,27,,,,,2021,cgwb_2021.pdf
8336,#N/A,Uttar Pradesh,Kannauj,Chhibramau,Block office,27.1443,79.5121,2021,8.03,790,0,415,35,1.0,13,0,210,44,24,82,3.5,0.70,33,,,,,2021,cgwb_2021.pdf
8337,#N/A,Uttar Pradesh,Kannauj,Gugrapur,Block office,27.1255,79.8654,2021,8.09,607,0,293,35,21,0,0,200,60,12,49,2.8,0.24,31,,,,,2021,cgwb_2021.pdf
8338,#N/A,Uttar Pradesh,Kannauj,Haseran,Block office,26.9177,79.3580,2021,8.12,358,0,183,14,17,0,0,160,36,17,15,2.4,1.4,28,,,,,2021,cgwb_2021.pdf
8339,#N/A,Uttar Pradesh,Kannauj,Jalalabad,Block office,27.1002,79.7775,2021,7.89,788,0,354,85,12,0,0,240,48,29,85,4.4,0.22,21,,,,,2021,cgwb_2021.pdf
8340,#N/A,Uttar Pradesh,Kannauj,Kannauj,Block office,27.0338,79.9215,2021,7.86,762,0,329,78,5.0,0,0,250,64,22,58,4.0,0.00,32,,,,,2021,cgwb_2021.pdf
8341,#N/A,Uttar Pradesh,Kannauj,Saurikh,Block office,26.9485,79.4949,2021,8.11,481,0,232,14,29,0,0,150,20,24,38,11,0.30,30,,,,,2021,cgwb_2021.pdf
8342,#N/A,Uttar Pradesh,Kannauj,Talgram,Near Terajpur,27.1233,79.6780,2021,8.35,690,24,342,7.1,20,11,0,240,16,48,56,5.5,0.70,32,,,,,2021,cgwb_2021.pdf
8343,#N/A,Uttar Pradesh,Kannauj,Umarda,Block office at Tirwaganj,26.9998,79.7891,2021,7.59,1350,0,305,255,5.0,0,0,370,128,12,117,6.3,0.00,32,,,,,2021,cgwb_2021.pdf
8344,#N/A,Uttar Pradesh,Kanpur Dehat,Akbarpur,Block office,26.3820,79.9563,2021,8.81,1260,84,390,71,51,19,0,270,20,53,156,1.7,1.4,25,,,,,2021,cgwb_2021.pdf
8345,#N/A,Uttar Pradesh,Kanpur Dehat,Amraudha,Outside the block,26.1938,79.7830,2021,8.14,619,0,268,21,10,61,0,250,32,41,21,4.7,0.00,38,,,,,2021,cgwb_2021.pdf
8346,#N/A,Uttar Pradesh,Kanpur Dehat,Derapur,Outside the block,26.4175,79.7932,2021,8.11,1430,0,281,213,117,65,0,510,48,94,90,4.5,0.00,36,,,,,2021,cgwb_2021.pdf
8347,#N/A,Uttar Pradesh,Kanpur Dehat,Jhinjhak,Block office,26.5540,79.7258,2021,8.35,566,36,134,14,15,11,0,110,20,14,49,3.3,0.27,33,,,,,2021,cgwb_2021.pdf
8348,#N/A,Uttar Pradesh,Kanpur Dehat,Maitha,Block office,26.5302,80.0557,2021,8.32,975,30,171,184,32,9.3,0,180,16,34,135,4.3,0.54,32,,,,,2021,cgwb_2021.pdf
8349,#N/A,Uttar Pradesh,Kanpur Dehat,Malasa,Block office,26.2705,79.9385,2021,8.45,760,36,305,28,27,5.0,0,200,4.0,46,83,2.8,0.22,35,,,,,2021,cgwb_2021.pdf
8350,#N/A,Uttar Pradesh,Kanpur Dehat,Rajpur,Block office,26.3035,79.6877,2021,7.95,749,0,390,28,13,16,0,300,48,43,39,4.8,0.20,37,,,,,2021,cgwb_2021.pdf
8351,#N/A,Uttar Pradesh,Kanpur Dehat,Rasoolabad,Block office,26.6680,79.7839,2021,8.37,725,48,293,28,22,15,0,280,12,60,51,6.7,1.5,34,,,,,2021,cgwb_2021.pdf
8352,,Uttar Pradesh,Kanpur Dehat,Sandalpur,Outside the block,26.4263,79.6754,2021,8.45,798,48,244,71,18,48,0,360,16,77,34,1.6,0.54,38,,,,,2021,cgwb_2021.pdf
8353,#N/A,Uttar Pradesh,Kanpur Dehat,Sarvan Khera,Block office,26.3593,80.0912,2021,8.42,511,42,122,71,5.9,0,0,230,20,43,21,1.7,0.30,34,,,,,2021,cgwb_2021.pdf
8354,#N/A,Uttar Pradesh,Kanpur Nagar,Bhitar Gaon,Block office,26.2126,80.2771,2021,8.55,972,72,317,50,48,11,0,300,24,58,88,2.2,0.86,29,,,,,2021,cgwb_2021.pdf
8355,#N/A,Uttar Pradesh,Kanpur Nagar,Bidhnoo,Block office,26.3243,80.2744,2021,7.92,981,0,366,121,50,27,0,450,60,72,38,6.3,0.30,34,,,,,2021,cgwb_2021.pdf
8356,#N/A,Uttar Pradesh,Kanpur Nagar,Bilhaur,Block office,26.8446,80.0574,2021,8.37,577,72,146,14,10,6.2,0,200,28,31,35,4.5,0.42,38,,,,,2021,cgwb_2021.pdf
8357,#N/A,Uttar Pradesh,Kanpur Nagar,Chaubeypur,Block office,26.6215,80.1918,2021,8.39,750,72,293,21,5.0,0,0,230,44,29,69,5.8,0.75,32,,,,,2021,cgwb_2021.pdf
8358,#N/A,Uttar Pradesh,Kanpur Nagar,Ghatampur,Block office,26.1532,80.1554,2021,8.03,768,0,415,21,34,10,0,330,52,48,32,3.1,0.34,38,,,,,2021,cgwb_2021.pdf
8359,#N/A,Uttar Pradesh,Kanpur Nagar,Kakwan,Block office,26.7424,79.9760,2021,8.04,643,0,281,14,36,0,0,180,32,24,51,5.9,1.9,32,,,,,2021,cgwb_2021.pdf
8361,#N/A,Uttar Pradesh,Kanpur Nagar,Sarsaul,Block office,26.2860,80.4878,2021,8.51,734,60,293,21,12,7.6,0,180,20,31,100,2.8,1.4,31,,,,,2021,cgwb_2021.pdf
8362,#N/A,Uttar Pradesh,Kanpur Nagar,Shivrajpur,Block office,26.6865,80.1411,2021,7.91,1784,0,98,532,90,65,0,850,152,113,50,23,0.00,28,,,,,2021,cgwb_2021.pdf
8363,#N/A,Uttar Pradesh,Kasganj,Amanpur,Block office,27.7076,78.7400,2021,8.08,620,0,281,21,12,14,0,240,48,29,20,6.0,0.63,32,,,,,2021,cgwb_2021.pdf
8364,#N/A,Uttar Pradesh,Kasganj,Ganj dundwara,Block office,27.7289,78.9331,2021,8.15,429,0,244,14,11,0,0,215,52,20,7,6.2,0.31,20,,,,,2021,cgwb_2021.pdf
8365,#N/A,Uttar Pradesh,Kasganj,Kasganj,Block office,27.8179,78.6561,2021,7.82,554,0,268,21,8.7,26,0,240,52,26,27,4.6,0.54,30,,,,,2021,cgwb_2021.pdf
8366,#N/A,Uttar Pradesh,Kasganj,Patiyali,Block office,27.6850,79.0017,2021,7.90,583,0,293,28,16,7.3,0,235,48,28,36,5.5,0.76,29,,,,,2021,cgwb_2021.pdf
8367,#N/A,Uttar Pradesh,Kasganj,Sahawar,Block office,27.7901,78.8292,2021,8.09,363,0,195,21,7.7,0,0,170,48,12,10,4.2,0.57,28,,,,,2021,cgwb_2021.pdf
8368,#N/A,Uttar Pradesh,Kasganj,Sidhpura,Block office,27.7076,78.8660,2021,7.68,1339,0,354,156,150,60,0,400,64,58,120,3.2,0.34,28,,,,,2021,cgwb_2021.pdf
8369,,Uttar Pradesh,Kasganj,Soron,Block office,27.8891,78.7514,2021,7.50,936,0,256,99,27,65,0,350,64,46,55,5.1,0.94,30,,,,,2021,cgwb_2021.pdf
8370,#N/A,Uttar Pradesh,Kaushambi,Chail,Inside block office,25.4267,81.6284,2021,7.65,834,0,317,99,25,12,0,260,36,41,79,3.5,0.36,34,,,,,2021,cgwb_2021.pdf
8371,#N/A,Uttar Pradesh,Kaushambi,Kara,Inside block office,25.6953,81.3595,2021,7.32,2907,0,586,432,85,361,0,1020,88,192,204,5.7,0.11,32,,,,,2021,cgwb_2021.pdf
8372,#N/A,Uttar Pradesh,Kaushambi,Kaushambi,Inside block office,25.3587,81.4377,2021,7.74,805,0,439,35,5.0,5.8,0,230,28,38,87,2.6,0.58,31,,,,,2021,cgwb_2021.pdf
8373,#N/A,Uttar Pradesh,Kaushambi,Manjhanpur,Inside block office,25.5323,81.3838,2021,7.98,718,0,378,35,16,17,0,175,12,35,95,7.0,0.48,29,,,,,2021,cgwb_2021.pdf
8374,#N/A,Uttar Pradesh,Kaushambi,Moorat Ganj,Inside block office,25.5550,81.5385,2021,7.62,1882,0,232,241,14,476,0,740,52,146,85,3.8,0.30,29,,,,,2021,cgwb_2021.pdf
8375,#N/A,Uttar Pradesh,Kaushambi,Newada,Inside block office,25.3711,81.5997,2021,7.67,546,0,305,14,7.5,11,0,170,20,29,53,3.4,0.51,26,,,,,2021,cgwb_2021.pdf
8376,#N/A,Uttar Pradesh,Kaushambi,Sarsawan,Inside block office,25.4610,81.2809,2021,7.70,566,0,317,14,7.0,25,0,245,56,25,25,4.2,0.91,29,,,,,2021,cgwb_2021.pdf
8377,,Uttar Pradesh,Kaushambi,Sirathu,Inside block office,25.6469,81.3180,2021,8.02,848,0,403,71,28,2.0,0,275,20,54,84,3.0,0.64,11,,,,,2021,cgwb_2021.pdf
8378,#N/A,Uttar Pradesh,Kushinagar,Dudhai,Block Office,26.7847,84.1556,2021,7.92,450,0,244,36,0,0,0,240,36,36,6.2,7.2,0.00,36,,,,,2021,cgwb_2021.pdf
8379,#N/A,Uttar Pradesh,Kushinagar,Fazil Nagar,Block Office,26.6825,84.0464,2021,7.45,780,0,305,99,31,0,0,390,132,15,19,3.3,0.00,36,,,,,2021,cgwb_2021.pdf
8380,#N/A,Uttar Pradesh,Kushinagar,Hata,Block Office,26.7700,83.8200,2021,7.89,470,0,281,21,6.1,0,0,200,36,27,25,4.0,0.25,36,,,,,2021,cgwb_2021.pdf
8381,#N/A,Uttar Pradesh,Kushinagar,Kaptan Ganj,Block Office,26.927,83.7137,2021,7.56,640,0,256,78,45,0,0,320,80,29,24,4.6,0.00,30,,,,,2021,cgwb_2021.pdf
8382,#N/A,Uttar Pradesh,Kushinagar,Kasiya,Block Office,26.7511,84.9139,2021,7.65,550,0,220,50,46,0,0,270,56,32,16,3.4,0.00,37,,,,,2021,cgwb_2021.pdf
8383,#N/A,Uttar Pradesh,Kushinagar,Khadda,Block Office,27.1678,83.8811,2021,7.66,570,0,293,21,46,0,0,300,60,36,7,9.1,0.00,24,,,,,2021,cgwb_2021.pdf
8384,#N/A,Uttar Pradesh,Kushinagar,Motichak,Block Office,26.8300,83.7100,2021,7.99,380,0,207,21,18,0,0,200,32,29,8.5,2.8,0.33,33,,,,,2021,cgwb_2021.pdf
8385,#N/A,Uttar Pradesh,Kushinagar,Nebuwa Naurangia,Block Office,27.0542,83.8688,2021,7.92,1130,0,476,92,110,0,0,480,72,73,50,46,0.00,26,,,,,2021,cgwb_2021.pdf
8386,#N/A,Uttar Pradesh,Kushinagar,Padrauna,Block Office,26.8844,83.9806,2021,7.99,780,0,134,128,140,0,0,370,44,63,31,5.5,0.00,34,,,,,2021,cgwb_2021.pdf
8387,#N/A,Uttar Pradesh,Kushinagar,Ramkola,Block Office,26.9078,83.8314,2021,7.97,480,0,232,28,42,0,0,260,36,41,7.2,3.7,0.30,31,,,,,2021,cgwb_2021.pdf
8388,#N/A,Uttar Pradesh,Kushinagar,Sewarhi,Block Office,26.7244,84.2164,2021,8.02,530,0,305,14,28,0,0,290,48,41,5.6,6.0,0.00,30,,,,,2021,cgwb_2021.pdf
8389,#N/A,Uttar Pradesh,Kushinagar,Sukrauli,Block Office,26.935,83.6442,2021,7.76,640,0,256,50,81,0,0,330,60,44,17,4.1,0.38,35,,,,,2021,cgwb_2021.pdf
8390,#N/A,Uttar Pradesh,Kushinagar,Tamkuhi,Block Office,26.6865,84.1778,2021,8.23,400,0,207,21,25,0,0,200,36,27,12,3.9,0.26,33,,,,,2021,cgwb_2021.pdf
8391,#N/A,Uttar Pradesh,Kushinagar,Vishunpurwa,Block Office,26.9087,83.777,2021,7.82,980,0,512,64,38,0,0,410,76,54,57,27,0.00,31,,,,,2021,cgwb_2021.pdf
8392,#N/A,Uttar Pradesh,Lakhimpur Kheri,Bankeyganj,Block Development Office (BDO2)8.1556,,80.4139,2021,7.77,567,0,207,35,42,8.7,0,240,48,29,29,8.6,0.40,22,,,,,2021,cgwb_2021.pdf
8393,#N/A,Uttar Pradesh,Lakhimpur Kheri,Behjam,Block Development Office (BDO2)7.8830,,80.6376,2021,7.91,565,0,336,21,1.9,0.57,0,230,28,38,34,5.9,0.44,27,,,,,2021,cgwb_2021.pdf
8394,,Uttar Pradesh,Lakhimpur Kheri,Bijua,Block Development Office (BDO2)8.2700,,80.6006,2021,8.13,316,0,183,14,0.90,0,0,150,40,12,9,4.2,0.26,25,,,,,2021,cgwb_2021.pdf
8395,#N/A,Uttar Pradesh,Lakhimpur Kheri,Dhaurahra,Block Development Office (BDO2)8.0015,,81.0851,2021,8.17,337,0,207,7.1,1.3,0.70,0,160,24,24,9,4.6,0.08,28,,,,,2021,cgwb_2021.pdf
