sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
9408,W183354084175901,Andhra Pradesh,SRIKAKULAM,SANTABOMMALI,NaupadaDW2015,18.55916667,84.29972222,2022,7.21,3260,0,341.7,737.4,160.0,57.0,0,540,112.0,63.2,399.2,49.8,0.20,,,17,,,2022,cgwb_2022.pdf
9409,W183540083454001,Andhra Pradesh,SRIKAKULAM,PALAKONDA,Palakonda,18.59305556,83.76111111,2022,7.21,2740,0,463.8,397.0,195.0,278.0,0,960,128.0,155.5,177.5,1.1,0.80,,,42,,,2022,cgwb_2022.pdf
9410,W184613084244601,Andhra Pradesh,SRIKAKULAM,PALASA,Palasa DW13,18.77944444,84.41277778,2022,7.61,730,0,268.5,60.3,40.0,14.7,0,185,50.0,14.6,46.6,57.7,0.32,,,4,,,2022,cgwb_2022.pdf
9411,W183742084214201,Andhra Pradesh,SRIKAKULAM,NANDIGAON,Pata tekkali,18.62694444,84.36166667,2022,7.49,1660,0,414.9,255.2,85.0,1.5,0,280,64.0,29.2,218.0,5.1,1.21,,,5,,,2022,cgwb_2022.pdf
9412,W184506084052401,Andhra Pradesh,SRIKAKULAM,PATAPATNAM,Patapatnam,18.7625,84.09,2022,7.56,510,0,183.1,56.7,15.0,1.3,0,115,34.0,7.3,48.1,8.5,0.26,,,2,,,2022,cgwb_2022.pdf
9413,W181750083540401,Andhra Pradesh,SRIKAKULAM,SRIKAKULAM,Patasrikakulam,18.28805556,83.90111111,2022,7.32,1400,0,414.9,184.3,52.5,6.5,0,420,112.0,34.0,65.7,44.5,0.58,,,11,,,2022,cgwb_2022.pdf
9414,W184442084092801,Andhra Pradesh,SRIKAKULAM,MELIAPUTTI,Pedda Padmapuram DW13,18.74555556,84.15777778,2022,7.43,890,0,158.7,131.2,37.5,41.4,0,220,52.0,21.9,65.2,34.5,0.29,,,2,,,2022,cgwb_2022.pdf
9415,W184212083553601,Andhra Pradesh,SRIKAKULAM,HEERAMANDALAM,Pedda SankhiliDW16,18.71166667,83.92666667,2022,7.65,650,0,317.3,49.6,10.0,1.7,0,215,50.0,21.9,49.3,1.3,1.26,,,3,,,2022,cgwb_2022.pdf
9416,W182030083453001,Andhra Pradesh,SRIKAKULAM,KUNDURU,Ponduru,18.33888889,83.75833333,2022,7.49,2900,0,585.8,496.3,145.0,145.7,0,360,64.0,48.6,460.4,1.7,2.40,,,13,,,2022,cgwb_2022.pdf
9417,W182630083400001,Andhra Pradesh,SRIKAKULAM,RAJAM,Rajam,18.44055556,83.66666667,2022,7.34,1740,0,598.0,212.7,35.0,85.3,0,480,72.0,72.9,159.4,1.0,0.85,,,9,,,2022,cgwb_2022.pdf
9418,W183000084050001,Andhra Pradesh,SRIKAKULAM,KOTHABOMMALI,Ramachandrapuram 2013DW,18.50833333,84.08333333,2022,7.61,790,0,329.5,70.9,25.0,12.0,0,220,74.0,8.5,74.6,5.3,0.43,,,4,,,2022,cgwb_2022.pdf
9419,W181730083590001,Andhra Pradesh,SRIKAKULAM,GARA,Sallapeta-DW13,18.28805556,83.98333333,2022,7.77,830,0,372.2,39.0,30.0,4.6,0,250,50.0,30.4,75.4,0.7,0.98,,,4,,,2022,cgwb_2022.pdf
9420,W184130083493002,Andhra Pradesh,SRIKAKULAM,SEETAMPETA,Sitampeta1,18.69472222,83.825,2022,7.33,700,0,231.9,78.0,15.0,36.8,0,280,70.0,25.5,16.8,0.5,0.25,,,4,,,2022,cgwb_2022.pdf
9421,W185605084355501,Andhra Pradesh,SRIKAKULAM,SOMPETA,Sompeta DW13,18.94888889,84.59861111,2022,7.35,1900,0,476.0,297.8,87.5,25.4,0,350,80.0,36.5,146.8,135.6,0.42,,,21,,,2022,cgwb_2022.pdf
9422,W181620084012001,Andhra Pradesh,SRIKAKULAM,GARA,Srikurmam-DW13,18.27111111,84.02222222,2022,7.5,1770,0,488.2,283.6,80.0,4.3,0,470,112.0,46.2,137.2,43.4,0.41,,,13,,,2022,cgwb_2022.pdf
9423,W184422084080601,Andhra Pradesh,SRIKAKULAM,MELIAPUTTI,SundaradaDW2015,18.74555556,84.135,2022,7.27,1380,0,329.5,219.8,50.0,48.0,0,360,116.0,17.0,95.4,43.1,0.46,,,16,,,2022,cgwb_2022.pdf
9424,W183700084140001,Andhra Pradesh,SRIKAKULAM,TEKKALI,Tekkali,18.62694444,84.23333333,2022,7.66,750,0,225.8,92.2,47.5,3.4,0,170,44.0,14.6,75.9,12.6,0.35,,,4,,,2022,cgwb_2022.pdf
9425,W183540084205501,Andhra Pradesh,SRIKAKULAM,VAJRAPUKOTHURU,Tekkalipatnam,18.59305556,84.34861111,2022,7.27,1250,0,366.1,156.0,57.5,38.3,0,280,84.0,17.0,133.5,11.1,0.65,,,6,,,2022,cgwb_2022.pdf
9426,W183332084110201,Andhra Pradesh,SRIKAKULAM,KOTHABOMMALI,Tharli Bodapadu DW13,18.55916667,84.18388889,2022,7.08,1320,0,341.7,148.9,60.0,88.4,0,370,112.0,21.9,95.1,8.1,0.59,,,12,,,2022,cgwb_2022.pdf
9427,W183624083424801,Andhra Pradesh,SRIKAKULAM,PALAKONDA,ThumaradaDW16,18.61,83.71333333,2022,7.28,2320,0,439.3,368.7,145.0,100.3,0,500,184.0,9.7,178.9,103.4,0.75,,,36,,,2022,cgwb_2022.pdf
9428,W184100083370001,Andhra Pradesh,SRIKAKULAM,VEERAGHATTAM,Veeraghattam,18.69472222,83.61666667,2022,7.25,1460,0,488.2,205.6,70.0,1.0,0,500,128.0,43.7,89.6,4.7,0.20,,,17,,,2022,cgwb_2022.pdf
9429,W184048083364601,Andhra Pradesh,SRIKAKULAM,VEERAGHATTAM,Veeraghattam-AltDW16,18.67777778,83.61277778,2022,7.46,640,0,305.1,31.9,20.0,2.9,0,200,56.0,14.6,45.9,0.3,0.55,,,7,,,2022,cgwb_2022.pdf
9430,W184048083364601,Andhra Pradesh,SRIKAKULAM,VEERAGHATTAM,Veeraghattam-AltDW16,18.67777778,83.61277778,2022,7.46,640,0,305.1,31.9,20.0,2.9,0,200,56.0,14.6,45.9,0.3,0.55,,,7,,,2022,cgwb_2022.pdf
9431,W181348083453601,Andhra Pradesh,Srikakulam,Laveru,Bejjipuram,18.23,83.76,2022,7.35,2050,0,488.2,283.6,75.0,168.9,0,500,136.0,38.9,217.3,19.7,1.09,,,25,,,2022,cgwb_2022.pdf
9432,W182956084075801,Andhra Pradesh,Srikakulam,KOTABOMMALI,Jarajangi,18.4917,84.1333,2022,7.22,1680,0,488.2,262.3,55.0,22.9,0,420,92.0,46.2,169.7,2.2,0.85,,,18,,,2022,cgwb_2022.pdf
9433,W182000084070001,Andhra Pradesh,Srikakulam,SANTHABOMMALI,Kalingapatnam,18.4875,84.2047,2022,7.33,2090,0,366.1,354.5,155.0,34.6,0,480,96.0,58.3,211.5,0.9,1.42,,,28,,,2022,cgwb_2022.pdf
9434,W183930084181001,Andhra Pradesh,Srikakulam,NANDIGAM,Nandigama_1,18.6583,84.3028,2022,7.56,770,0,360.0,53.2,12.5,3.5,0,245,60.0,23.1,51.8,0.7,0.16,,,5,,,2022,cgwb_2022.pdf
9435,W183608083451401,Andhra Pradesh,Srikakulam,PALAKONDA,Palakonda_1,18.6027,83.7543,2022,7.35,1920,0,573.6,255.2,100.0,69.3,0,480,56.0,82.6,196.3,23.6,0.77,,,22,,,2022,cgwb_2022.pdf
9436,W163805081015204,Andhra Pradesh,Srikakulam,SRIKAKULAM,peddapadu,18.3134,83.9243,2022,8.03,1570,0,549.2,162.4,83.3,2.4,0,308.8952,60.0,38.7,198.9,27.4,0.08,,,11,,,2022,cgwb_2022.pdf
9437,W182041083533701,Andhra Pradesh,Srikakulam,SRIKAKULAM,Ragolu,18.34472222,83.89361111,2022,7.64,510,0,274.6,14.2,5.0,0.5,0,140,42.0,8.5,50.7,0.2,1.32,,,2,,,2022,cgwb_2022.pdf
9438,W160327079150201,Andhra Pradesh,Srikakulam,KANCHILI,Veerabhadrapuram,18.9425,84.6178,2022,7.6,950,0,366.1,99.3,24.0,46.3,0,270,52.0,34.0,93.0,5.7,0.62,,,5,,,2022,cgwb_2022.pdf
9439,W153547079435901,Andhra Pradesh,VIZIANAGARAM,Vangara,Agraharam,18.6519,83.5942,2022,6.9,1570,0,414.9,92.2,65.0,343.0,0,540,108.0,65.6,112.0,7.3,1.05,,,7,,,2022,cgwb_2022.pdf
9440,W184100083223001,Andhra Pradesh,VIZIANAGARAM,Komarada,Appayyapet,18.8283,83.485,2022,7.35,1511,0,390.5,150.2,162.0,99.4,0,490.9687,144.0,32.0,82.9,66.6,0.33,,,2,,,2022,cgwb_2022.pdf
9441,W184100083223001,Andhra Pradesh,VIZIANAGARAM,Seetanagaram,Appayyapet,18.68333333,83.375,2022,7.35,1511,0,390.5,150.2,162.0,99.4,0,490.9687,144.0,32.0,82.9,66.6,0.33,,,2,,,2022,cgwb_2022.pdf
9442,W182323083180201,Andhra Pradesh,VIZIANAGARAM,Jami,Bheemasingi,18.385,83.30055556,2022,7.5,1100,0,476.0,48.1,63.0,12.7,0,414.7569,125.0,25.0,40.5,3.3,0.16,,,1,,,2022,cgwb_2022.pdf
9443,W181454083202701,Andhra Pradesh,VIZIANAGARAM,Bondapalle,Bondapalle,18.24833333,83.34083333,2022,7,2620,0,317.3,615.0,155.2,44.3,0,732.7807,170.0,75.3,199.0,99.8,0.55,,,27,,,2022,cgwb_2022.pdf
9444,W180615083231301,Andhra Pradesh,VIZIANAGARAM,Vizianagaram,Duppada,18.10416667,83.38694444,2022,7.5,1064,0,402.7,94.3,30.6,29.5,0,339.1516,94.0,25.2,86.2,0.9,1.02,,,1,,,2022,cgwb_2022.pdf
9445,W180446083133201,Andhra Pradesh,VIZIANAGARAM,Jami,Jagaram,18.07944444,83.22555556,2022,7.3,3736,0,634.6,576.3,222.8,225.9,0,734.8682,155.0,84.8,475.5,2.0,0.65,,,12,,,2022,cgwb_2022.pdf
9446,W181701083272401,Andhra Pradesh,VIZIANAGARAM,Guria,Kondagandredu,18.28361111,83.45666667,2022,7.3,1314,0,317.3,111.7,139.6,102.9,0,387.8077,111.0,27.0,67.7,81.3,0.40,,,0,,,2022,cgwb_2022.pdf
9447,W175404083112501,Andhra Pradesh,VIZIANAGARAM,Kothavalasa,Kothavalasa,17.90111111,83.19027778,2022,7.9,1063,0,549.2,40.3,16.1,7.0,0,236.9716,43.0,31.6,140.2,0.6,1.80,,,1,,,2022,cgwb_2022.pdf
9448,W185157083330501,Andhra Pradesh,VIZIANAGARAM,Kururpam,Kurupam,18.866,83.5515,2022,7.8,320,0,146.4,17.6,3.0,5.1,0,108.6772,28.0,9.2,13.8,1.2,0.24,,,0,,,2022,cgwb_2022.pdf
9449,W175546083073601,Andhra Pradesh,VIZIANAGARAM,Kothavalasa,Musiram,17.9297,83.12686,2022,7.7,662,0,268.5,61.5,4.4,1.2,0,215.9058,61.0,15.3,35.5,1.8,0.38,,,0,,,2022,cgwb_2022.pdf
9450,W152152078572401,Andhra Pradesh,VIZIANAGARAM,Pusapatirega,Narava,18.1167,83.5286,2022,7.3,1001,0,280.7,152.3,32.2,19.0,0,290.0064,75.0,25.0,68.8,15.2,0.15,,,0,,,2022,cgwb_2022.pdf
9451,W184611083252201,Andhra Pradesh,VIZIANAGARAM,Parvatipuram,Parvatipuram,18.76972222,83.42277778,2022,7.5,876,0,244.1,99.7,21.6,93.3,0,332.5429,95.0,23.2,30.3,5.3,0.24,,,0,,,2022,cgwb_2022.pdf
9452,W181917083294001,Andhra Pradesh,VIZIANAGARAM,Guria,Pedda Bantupalli,18.32138889,83.49444444,2022,7.4,975,0,463.8,63.2,10.7,9.6,0,386.0088,88.0,40.8,36.6,2.2,0.88,,,6,,,2022,cgwb_2022.pdf
9453,W183207083255501,Andhra Pradesh,VIZIANAGARAM,Badangi,Pinapenki,18.53527778,83.43194444,2022,7.2,333,0,158.7,17.6,2.5,10.3,0,139.756,44.0,7.4,10.7,1.2,0.43,,,0,,,2022,cgwb_2022.pdf
9454,W180515083330401,Andhra Pradesh,VIZIANAGARAM,Pasapatirega,Pusapatirega,18.0875,83.55111111,2022,7.2,2350,0,414.9,464.4,68.2,107.4,0,723.3989,125.0,100.0,139.2,84.8,1.00,,,11,,,2022,cgwb_2022.pdf
9455,W175723083250001,Andhra Pradesh,VIZIANAGARAM,Bhogapuram,Rajapulova,17.95638889,83.41666667,2022,7,1205,0,329.5,126.3,31.8,12.4,0,363.9092,99.0,28.7,58.8,5.4,0.44,,,1,,,2022,cgwb_2022.pdf
9456,W182907083170501,Andhra Pradesh,VIZIANAGARAM,Ramabhadra puram,Ramabhdrapuram,18.4955,83.2788,2022,7,1496,0,280.7,275.0,38.0,63.3,0,589.2253,180.0,34.1,58.1,1.9,0.23,,,8,,,2022,cgwb_2022.pdf
9457,W182907083170501,Andhra Pradesh,VIZIANAGARAM,Ramabhdrapuram,Ramabhdrapuram,18.48527778,83.28472222,2022,7,1496,0,280.7,275.0,38.0,63.3,0,589.2253,180.0,34.1,58.1,1.9,0.23,,,8,,,2022,cgwb_2022.pdf
9458,W180632083084501,Andhra Pradesh,VIZIANAGARAM,Srungavarapukota,S.Kota,18.10888889,83.1459,2022,7.5,1176,0,414.9,114.9,24.4,26.0,0,325.8092,94.0,22.1,102.0,0.3,0.89,,,2,,,2022,cgwb_2022.pdf
9459,W180632083084501,Andhra Pradesh,VIZIANAGARAM,Mentada,S.kota,18.3631,83.2069,2022,7.5,1176,0,414.9,114.9,24.4,26.0,0,325.8092,94.0,22.1,102.0,0.3,0.89,,,2,,,2022,cgwb_2022.pdf
9460,W183848083081601,Andhra Pradesh,VIZIANAGARAM,Salur,Thonam,18.64666667,83.13777778,2022,7.6,951,0,549.2,18.3,10.2,7.6,0,417.5661,95.0,43.8,32.2,2.5,0.37,,,4,,,2022,cgwb_2022.pdf
9461,W175149082205101,Andhra Pradesh,VISAKHAPATNAM,Chintapalli,Antarla,17.86361111,82.3475,2022,8.08,94,0,36.6,4.4,1.1,3.9,0,21.2118,6.0,1.6,7.6,1.7,0.05,,,1,,,2022,cgwb_2022.pdf
9462,W182010082505001,Andhra Pradesh,VISAKHAPATNAM,Pachipenta,Aruku,18.3858,83.1092,2022,6.6,372,0,183.1,20.7,1.9,6.4,0,134.0837,29.0,15.0,16.0,8.0,0.09,,,2,,,2022,cgwb_2022.pdf
9463,W175405083264201,Andhra Pradesh,VISAKHAPATNAM,Bheemunipatnam,Bheemunipatnam,17.90152778,83.44519444,2022,8,1338,0,329.5,99.4,42.4,80.8,0,312.1914,75.0,30.3,80.3,14.9,0.37,,,6,,,2022,cgwb_2022.pdf
9464,W173829082132801,Andhra Pradesh,VISAKHAPATNAM,Koyyuru,Chedipalem (Itda Colony),17.64158333,82.22447222,2022,7,1432,0,659.0,117.0,15.8,39.6,0,525.7859,40.0,103.7,80.4,1.1,0.45,,,0,,,2022,cgwb_2022.pdf
9465,W181719082472601,Andhra Pradesh,VISAKHAPATNAM,Dumbriguda,Dumbriguda,18.28861111,82.79066667,2022,8,505,0,195.3,38.9,8.9,15.2,0,193.1726,62.0,9.2,19.7,1.6,0.19,,,2,,,2022,cgwb_2022.pdf
9466,W181719082472601,Andhra Pradesh,VISAKHAPATNAM,G.Madugula,G.Madugula,18.01497222,82.53319444,2022,8,505,0,195.3,38.9,8.9,15.2,0,193.1726,62.0,9.2,19.7,1.6,0.19,,,2,,,2022,cgwb_2022.pdf
9467,W173252082585401,Andhra Pradesh,VISAKHAPATNAM,Actchutpuram,Kumarapuram,17.54780556,82.98191667,2022,7.9,1416,0,280.7,176.4,68.1,106.3,0,437.894,90.0,52.0,82.7,5.9,0.58,,,10,,,2022,cgwb_2022.pdf
9468,W182206082303601,Andhra Pradesh,VISAKHAPATNAM,Munchingiputtu,Munchingiputtu,18.36841667,82.51,2022,7.5,122,0,48.8,2.3,0.6,11.0,0,36.31303,9.0,3.4,5.1,1.3,0.15,,,0,,,2022,cgwb_2022.pdf
9469,W172213082343901,Andhra Pradesh,VISAKHAPATNAM,Payakaraopet,Padalavani Laxmipuram,17.37030556,82.57769444,2022,7.3,65,0,24.4,4.2,0.2,10.2,0,26.5315,8.0,1.9,3.4,0.6,0.05,,,0,,,2022,cgwb_2022.pdf
9470,W181715082352301,Andhra Pradesh,VISAKHAPATNAM,Peddabayalu,Peddabayalu,18.28775,82.58975,2022,7.1,260,0,61.0,25.4,1.1,48.6,0,84.10575,24.0,6.1,15.6,2.2,0.14,,,0,,,2022,cgwb_2022.pdf
9471,W173004082595601,Andhra Pradesh,VISAKHAPATNAM,Munagapaka,Pudimadaka,17.6422,83.0403,2022,7.5,1943,0,512.6,230.5,89.0,90.0,0,438.3147,113.0,38.0,206.8,65.0,0.05,,,9,,,2022,cgwb_2022.pdf
9472,W173004082595601,Andhra Pradesh,VISAKHAPATNAM,Actchutpuram,Pudimadaka,17.5082,83.0114,2022,7.5,1943,0,512.6,230.5,89.0,90.0,0,438.3147,113.0,38.0,206.8,65.0,0.05,,,9,,,2022,cgwb_2022.pdf
9473,W181719082472601,Andhra Pradesh,VISAKHAPATNAM,G.K Veedhi,Pujarapakalu,17.86438889,82.20227778,2022,8,505,0,195.3,38.9,8.9,15.2,0,193.1726,62.0,9.2,19.7,1.6,0.19,,,2,,,2022,cgwb_2022.pdf
9474,W181044082423101,Andhra Pradesh,VISAKHAPATNAM,Hukumpet,Thadigiri,18.17908333,82.70866667,2022,6.5,22,0,12.2,1.1,0.2,0.4,0,7.459156,2.0,0.6,1.5,0.4,0.01,,,0,,,2022,cgwb_2022.pdf
9475,W173747082392901,Andhra Pradesh,VISAKHAPATNAM,Makavaripalem,Vajragada,17.62988889,82.65813889,2022,7.1,560,0,329.5,10.7,10.1,0.3,0,195.9792,52.0,16.1,34.0,3.2,0.45,,,0,,,2022,cgwb_2022.pdf
9476,W174940083055001,Andhra Pradesh,VISAKHAPATNAM,Sabbavaram,Vangali,17.82786111,83.09733333,2022,6.9,1245,0,317.3,125.7,47.1,84.6,0,365.2532,95.0,31.4,69.8,3.4,0.33,,,2,,,2022,cgwb_2022.pdf
9477,W172545082445001,Andhra Pradesh,VISAKHAPATNAM,S.RAYAVARAM,Addaroddu,17.42361111,82.74722222,2022,7.6,1290,0,268.5,188.8,72.3,55.1,0,232.5145,53.0,24.6,140.0,61.5,0.29,,,8,,,2022,cgwb_2022.pdf
9478,W174233083122601,Andhra Pradesh,VISAKHAPATNAM,VISAKHAPATNAM(U),Akkireddipalem 2010Pz,17.71166667,83.20722222,2022,7.2,805,0,219.7,60.8,32.2,62.4,0,201.7903,44.0,22.5,56.4,0.0,0.95,,,2,,,2022,cgwb_2022.pdf
9479,W174130083000001,Andhra Pradesh,VISAKHAPATNAM,ANAKAPALLE,Anakapalli,17.69472222,83,2022,7.1,2655,0,549.2,405.9,92.4,131.1,0,695.0112,173.0,64.0,181.5,79.4,0.39,,,17,,,2022,cgwb_2022.pdf
9480,W175331083221601,Andhra Pradesh,VISAKHAPATNAM,VISAKHAPATNAM(U),Anandapuram 2010Pz,17.89805556,83.37111111,2022,7.8,336,0,170.9,7.4,8.9,4.7,0,91.75462,20.0,9.9,23.5,6.3,0.75,,,1,,,2022,cgwb_2022.pdf
9481,W181412083004301,Andhra Pradesh,VISAKHAPATNAM,ANANTAGIRI,Anantagiri-DW13,18.23722222,83.01194444,2022,7.5,448,0,207.5,7.1,15.0,10.3,0,151.8951,44.0,10.3,17.0,3.5,0.13,,,1,,,2022,cgwb_2022.pdf
9482,W174253082352601,Andhra Pradesh,VISAKHAPATNAM,PENDURTI,Bandavaripalem DW14,17.71166667,82.59055556,2022,7.9,2051,0,573.6,221.7,132.0,154.0,0,704.1256,57.0,136.8,147.8,8.9,1.34,,,20,,,2022,cgwb_2022.pdf
9483,W181300083063001,Andhra Pradesh,VISAKHAPATNAM,ANANTAGIRI,Bangarammapeta-DW13,18.22027778,83.10833333,2022,7.9,110,0,36.6,4.7,7.0,3.4,0,32.38974,4.0,5.3,4.6,2.2,0.05,,,1,,,2022,cgwb_2022.pdf
9484,W174615082543001,Andhra Pradesh,VISAKHAPATNAM,CHODAVARAM,Bangarumitta,17.77944444,82.90833333,2022,7.7,1016,0,463.8,56.4,12.2,15.0,0,318.1969,83.0,27.0,72.0,0.6,0.37,,,11,,,2022,cgwb_2022.pdf
9485,W175300083260001,Andhra Pradesh,VISAKHAPATNAM,BHEEMUNIPATNAM,Bhimunipatnam-1,17.89805556,83.43333333,2022,7.2,2130,0,305.1,306.5,73.2,91.4,0,300.8731,64.0,34.1,197.1,64.7,0.38,,,5,,,2022,cgwb_2022.pdf
9486,W175300083260002,Andhra Pradesh,VISAKHAPATNAM,BHEEMUNIPATNAM,Bhimunipatnam-2,17.89805556,83.43333333,2022,7.4,687,0,122.0,67.0,21.0,70.1,0,182.1049,40.0,20.0,38.7,7.1,0.14,,,2,,,2022,cgwb_2022.pdf
9487,W175430082071501,Andhra Pradesh,VISAKHAPATNAM,GUDEM KOTHAVEEDI,Dharakonda,17.915,82.12083333,2022,6.9,110,0,48.8,9.0,0.6,5.0,0,39.79079,11.0,3.0,6.5,2.3,0.01,,,2,,,2022,cgwb_2022.pdf
9488,W181530082480001,Andhra Pradesh,VISAKHAPATNAM,DUMBRIGUDA,Dimriguda,18.25416667,82.8,2022,7.8,135,0,61.0,8.9,4.0,4.0,0,46.22725,13.0,3.6,7.2,4.0,0.05,,,1,,,2022,cgwb_2022.pdf
9489,W181015082381301,Andhra Pradesh,VISAKHAPATNAM,PEDDABAYALU,Gamparai-DW14,18.16944444,82.63694444,2022,8.15,133,0,36.6,6.9,1.7,3.1,0,30.11058,8.0,2.7,6.7,2.6,0.05,,,1,,,2022,cgwb_2022.pdf
9490,W175530082450001,Andhra Pradesh,VISAKHAPATNAM,PADERU,Garikabanda,17.93194444,82.75,2022,7.6,533,0,219.7,22.6,15.8,14.0,0,170.3392,48.0,12.2,30.7,1.4,0.15,,,2,,,2022,cgwb_2022.pdf
9491,W174542083131301,Andhra Pradesh,VISAKHAPATNAM,VISAKHAPATNAM(U),Gopalapatnam 2010Pz,17.7625,83.22027778,2022,7.7,942,0,183.1,83.6,110.4,25.0,0,276.4373,67.0,26.6,55.4,5.4,0.33,,,4,,,2022,cgwb_2022.pdf
9492,W175300082090001,Andhra Pradesh,VISAKHAPATNAM,GUDEM KOTHAVEEDI,Gudem,17.89805556,82.15,2022,7.4,225,0,134.2,3.2,2.8,1.5,0,100.0026,22.0,11.2,4.1,1.1,0.23,,,2,,,2022,cgwb_2022.pdf
9493,W172255082461501,Andhra Pradesh,VISAKHAPATNAM,NAKKALLI,Gurrajupeta,17.37277778,82.77083333,2022,8,176,0,36.6,33.5,2.9,0.0,0,18.5832,2.0,3.0,28.0,0.5,0.02,,,1,,,2022,cgwb_2022.pdf
9494,W174930083142401,Andhra Pradesh,VISAKHAPATNAM,PENDURTI,Gurrampalem-DW14,17.83027778,83.24,2022,8,1111,0,414.9,68.6,35.6,11.6,0,252.6346,42.0,35.6,103.0,2.9,1.30,,,4,,,2022,cgwb_2022.pdf
9495,W173630082484501,Andhra Pradesh,VISAKHAPATNAM,KASIMKOTA,Haripalem,17.61,82.8125,2022,7.3,1344,0,463.8,108.3,62.3,28.0,0,322.7991,60.0,42.2,88.2,42.1,1.04,,,5,,,2022,cgwb_2022.pdf
9496,W174403083164801,Andhra Pradesh,VISAKHAPATNAM,VISAKHAPATNAM(U),Kancherapalem 2011U,17.74555556,83.28,2022,7.7,1150,0,353.9,135.8,63.4,22.0,0,270.0559,51.0,35.0,100.2,59.2,0.51,,,3,,,2022,cgwb_2022.pdf
9497,W180844082414201,Andhra Pradesh,VISAKHAPATNAM,HUKUMPET,Kontela-DW13,18.13555556,82.695,2022,7.8,370,0,122.0,34.7,7.6,10.2,0,96.38585,27.0,7.1,26.4,12.8,0.11,,,2,,,2022,cgwb_2022.pdf
9498,W173345082413001,Andhra Pradesh,VISAKHAPATNAM,KOTAURATLA,Kotauratla,17.55916667,82.69166667,2022,7,1090,0,427.1,68.9,21.4,57.8,0,406.009,105.0,35.0,45.4,2.9,0.39,,,2,,,2022,cgwb_2022.pdf
9499,W174126083174201,Andhra Pradesh,VISAKHAPATNAM,VISAKHAPATNAM(U),Kotaveedhi 2011U,17.69472222,83.295,2022,7.6,1060,0,353.9,113.8,49.7,34.2,0,281.8701,66.0,28.2,90.3,27.7,0.06,,,6,,,2022,cgwb_2022.pdf
9500,W174510082420001,Andhra Pradesh,VISAKHAPATNAM,RAVIKAMATAM,Kottakota-DW13,17.7625,82.7,2022,7.7,3740,0,1012.9,665.7,159.0,17.1,0,341.2041,35.0,61.6,666.0,14.3,2.54,,,39,,,2022,cgwb_2022.pdf
9501,W181230083043001,Andhra Pradesh,VISAKHAPATNAM,ANANTAGIRI,Kottur,18.20333333,83.075,2022,7.4,257,0,122.0,3.5,10.7,6.9,0,93.08415,22.0,9.3,9.3,0.8,0.15,,,2,,,2022,cgwb_2022.pdf
9502,W174000082123002,Andhra Pradesh,VISAKHAPATNAM,KOYYURU,Koyyuru1,17.67777778,82.20833333,2022,6.6,342,0,146.4,19.6,1.9,25.2,0,124.233,30.0,12.0,16.9,5.0,0.08,,,1,,,2022,cgwb_2022.pdf
9503,W174850082490001,Andhra Pradesh,VISAKHAPATNAM,BUCHCHAYYAPETA,L Singavaram-DW13,17.81333333,82.81666667,2022,7.6,750,0,305.1,38.9,8.4,3.8,0,238.0178,55.0,24.7,31.7,1.5,0.62,,,3,,,2022,cgwb_2022.pdf
9504,W174845082293002,Andhra Pradesh,VISAKHAPATNAM,CHINTAPALLE,Lambasingi1,17.81333333,82.49166667,2022,7.6,211,0,73.2,10.3,0.7,6.0,0,65.13979,11.0,9.4,8.4,1.5,0.10,,,1,,,2022,cgwb_2022.pdf
9505,W174350083203601,Andhra Pradesh,VISAKHAPATNAM,VISAKHAPATNAM(U),Lawsons Bay 2011U,17.72861111,83.34333333,2022,7.6,1680,0,646.8,114.6,60.3,15.0,0,430.8297,110.0,38.0,140.2,11.4,0.38,,,5,,,2022,cgwb_2022.pdf
9506,W175200082253001,Andhra Pradesh,VISAKHAPATNAM,CHINTAPALLE,Lotugadda junction,17.88111111,82.425,2022,7.3,462,0,146.4,46.2,6.9,12.8,0,134.7188,38.0,9.6,27.3,2.7,0.03,,,1,,,2022,cgwb_2022.pdf
9507,W174010082264501,Andhra Pradesh,VISAKHAPATNAM,GOLUGONDA,Mallampet,17.67777778,82.44583333,2022,6.8,1245,0,512.6,84.2,55.0,16.6,0,376.1101,77.0,44.7,83.5,19.0,0.64,,,8,,,2022,cgwb_2022.pdf
9508,W174645082470501,Andhra Pradesh,VISAKHAPATNAM,RAVIKAMATAM,Medivoda,17.77944444,82.78472222,2022,7,945,0,390.5,65.8,26.1,66.4,0,317.7259,61.0,40.4,47.0,26.7,0.56,,,5,,,2022,cgwb_2022.pdf
9509,W180209082421501,Andhra Pradesh,VISAKHAPATNAM,PADERU,Minimuluru-DW13,18.03388889,82.70416667,2022,8,150,0,73.2,2.7,5.6,0.3,0,53.27062,10.0,6.7,5.8,3.8,0.08,,,0,,,2022,cgwb_2022.pdf
9510,W174205082284501,Andhra Pradesh,VISAKHAPATNAM,GOLUGONDA,Nagannadorapalem-DW14,17.71166667,82.47916667,2022,8,1495,0,573.6,139.0,41.5,40.4,0,271.6481,57.0,31.6,148.0,69.7,1.31,,,9,,,2022,cgwb_2022.pdf
