sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
13418Andhra,,Pradesh,Vizianagaram,,Ramabhdrapuram,18.4856,83.2849,2023,7.65,550,0,189,72,1,0,-,139,22 20,,,54 2,0.28,,,-,-,-,2023,cgwb_2023.pdf
13419Andhra,,Pradesh,Vizianagaram,,S.Kota,18.1095,83.1366,2023,7.22,1130,0,500,102,25,24,-,396,101 35,,,90 1,1.20,,,-,-,-,2023,cgwb_2023.pdf
13420Andhra,,Pradesh,Vizianagaram,,Duppada,18.1056,83.3762,2023,6.92,2120,0,317,418,60,19,-,787,195 73,,,58 6,0.69,,,-,-,-,2023,cgwb_2023.pdf
13421Andhra,,Pradesh,Vizianagaram,,Bheemasingh,18.0446,83.3003,2023,6.70,1100,0,452,54,20,14,-,308,74 30,,,78 4,0.18,,,-,-,-,2023,cgwb_2023.pdf
13422Andhra,,Pradesh,Vizianagaram,,S.S.R Peta,18.1906,83.4641,2023,6.65,340,0,189,4,2,0,-,124,32 11,,,16 1,0.25,,,-,-,-,2023,cgwb_2023.pdf
13423Andhra,,Pradesh,Vizianagaram,,Agraharam,18.3580,83.6757,2023,7.16,830,0,366,44,16,30,-,279,46 40,,,41 5,0.89,,,-,-,-,2023,cgwb_2023.pdf
13424Andhra,,Pradesh,West Godavari,,Attili,16.6860,81.6052,2023,7.59,1780,0,610,169,96,70,-,410,92 44,,,188 100,0.21,,,-,-,-,2023,cgwb_2023.pdf
13425Andhra,,Pradesh,West Godavari,,Narsapuram,16.4323,81.6933,2023,7.60,1110,0,476,86,42,50,-,360,92 32,,,93 29,0.06,,,-,-,-,2023,cgwb_2023.pdf
13426Andhra,,Pradesh,West Godavari,,Veeravasaram,16.5417,81.6060,2023,7.63,1530,0,641,129,73,78,-,515,96 67,,,144 21,0.09,,,-,-,-,2023,cgwb_2023.pdf
13427Andhra,,Pradesh,West Godavari,,Undi,16.5862,81.4613,2023,7.74,2080,0,879,281,38,3,-,570,108 74,,,237 54,0.35,,,-,-,-,2023,cgwb_2023.pdf
13428Andhra,,Pradesh,West Godavari,,Akiveedu - Pz,16.5860,81.3882,2023,7.97,2770,0,671,587,46,3,-,715,116 103,,,375 26,0.63,,,-,-,-,2023,cgwb_2023.pdf
13429Andhra,,Pradesh,West Godavari,,Vissakoduru,16.5505,81.5713,2023,7.95,2280,0,671,386,98,4,-,490,118 47,,,338 16,0.51,,,-,-,-,2023,cgwb_2023.pdf
13430Andhra,,Pradesh,West Godavari,,Perupalem,16.3780,81.5837,2023,8.15,390,0,195,23,7,1,-,140,42 9,,,24 8,0.21,,,-,-,-,2023,cgwb_2023.pdf
13431Andhra,,Pradesh,West Godavari,,Kummarapurugu,16.3677,81.6038,2023,7.89,1210,0,598,74,20,1,-,440,104 44,,,84 11,0.53,,,-,-,-,2023,cgwb_2023.pdf
13432Andhra,,Pradesh,West Godavari,,Polamuru,16.6162,81.6409,2023,8.21,1610,0,659,155,42,14,-,295,62 34,,,131 183,0.33,,,-,-,-,2023,cgwb_2023.pdf
13433Andhra,,Pradesh,West Godavari,,Penumantra,16.6457,81.6488,2023,7.81,2770,0,683,477,102,13,-,595,118 73,,,250 183,0.33,,,-,-,-,2023,cgwb_2023.pdf
13434Andhra,,Pradesh,West Godavari,,Mogalturu,16.4135,81.6142,2023,7.91,790,0,207,117,21,2,-,210,50 21,,,66 19,0.33,,,-,-,-,2023,cgwb_2023.pdf
13435Andhra,,Pradesh,West Godavari,,Gowrabalu,16.6983,81.6309,2023,7.92,770,0,397,27,23,3,-,295,76 26,,,43 3,0.40,,,-,-,-,2023,cgwb_2023.pdf
13436Andhra,,Pradesh,West Godavari,,Palakolu,16.5095,81.7194,2023,7.80,720,0,391,16,20,1,-,250,70 18,,,46 6,0.23,,,-,-,-,2023,cgwb_2023.pdf
13437Andhra,,Pradesh,West Godavari,,Narsimhapuram,16.5582,81.5017,2023,7.31,7540,0,946,2052,51,6,-,1350,218 197,,,1089 18,0.73,,,-,-,-,2023,cgwb_2023.pdf
13438Andhra,,Pradesh,West Godavari,,Akiveedu,16.5830,81.3889,2023,7.98,3840,0,268,730,67,6,-,375,56 58,,,486 6,0.66,,,-,-,-,2023,cgwb_2023.pdf
13439Andhra,,Pradesh,West Godavari,,Cherukuwada,16.5860,81.4166,2023,8.15,390,0,177,20,5,0,-,145,48 7,,,18 2,0.16,,,-,-,-,2023,cgwb_2023.pdf
13440Andhra,,Pradesh,West Godavari,,Kolamuru,16.6322,81.4673,2023,7.65,2060,0,683,278,32,3,-,255,62 26,,,257 80,0.43,,,-,-,-,2023,cgwb_2023.pdf
13441Andhra,,Pradesh,West Godavari,,Pentapadu,16.7858,81.5265,2023,7.94,245,0,116,27,7,1,-,70,18 7,,,27 8,0.19,,,-,-,-,2023,cgwb_2023.pdf
13442Andhra,,Pradesh,West Godavari,,Garaga Parru,16.6072,81.5299,2023,7.55,740,0,427,20,11,1,-,235,68 17,,,60 3,0.22,,,-,-,-,2023,cgwb_2023.pdf
13443Andhra,,Pradesh,West Godavari,,Chinchinaada,16.4575,81.7691,2023,7.14,530,0,275,25,23,0,-,190,52 16,,,42 1,0.46,,,-,-,-,2023,cgwb_2023.pdf
13444Andhra,,Pradesh,West Godavari,,Jakkaram,16.5379,81.4558,2023,7.15,900,0,378,63,25,1,-,245,66 21,,,84 5,1.25,,,-,-,-,2023,cgwb_2023.pdf
13445Andhra,,Pradesh,West Godavari,,Relangi,16.7044,81.6463,2023,7.52,880,0,433,48,39,5,-,190,42 21,,,97 33,0.04,,,-,-,-,2023,cgwb_2023.pdf
13446Andhra,,Pradesh,West Godavari,,Amaravaram,17.5853,81.0057,2023,7.33,2240,0,793,308,115,3,-,545,94 75,,,278 10,0.94,,,-,-,-,2023,cgwb_2023.pdf
13447Andhra,,Pradesh,West Godavari,,Kukkunur,17.5551,81.1654,2023,6.90,1060,0,488,65,43,33,-,350,86 34,,,84 2,1.03,,,-,-,-,2023,cgwb_2023.pdf
13448Andhra,,Pradesh,West Godavari,,Chirevalli,17.5946,81.0856,2023,6.90,2520,0,561,472,191,45,-,790,164 92,,,194 53,1.07,,,-,-,-,2023,cgwb_2023.pdf
13449Andhra,,Pradesh,West Godavari,,Sanjeevareddy,17.6479,80.8528,2023,7.65,1360,0,561,112,82,16,-,135,22 19,,,236 29,0.63,,,-,-,-,2023,cgwb_2023.pdf
13450Andhra,,Pradesh,Ysr Kadapa,,VPbamlematham,14.8209,78.8782,2023,7.35,930,0,427,72,57,11,-,334,55 48,,,87 7,1.72,,,-,-,-,2023,cgwb_2023.pdf
13451Andhra,,Pradesh,Ysr Kadapa,,Talamanchi Patnam,14.9449,78.3118,2023,7.52,1140,0,317,95,108,45,-,314,74 32,,,89 54,0.67,,,-,-,-,2023,cgwb_2023.pdf
13452Andhra,,Pradesh,Ysr Kadapa,,Diguva Lingala,14.4971,78.1158,2023,7.66,1160,0,439,99,71,40,-,457,64 72,,,79 12,0.95,,,-,-,-,2023,cgwb_2023.pdf
13453Andhra,,Pradesh,Ysr Kadapa,,Mallepalle,14.8889,78.8807,2023,7.81,1350,0,549,94,76,27,-,342,51 52,,,130 4,1.48,,,-,-,-,2023,cgwb_2023.pdf
13454Andhra,,Pradesh,Ysr Kadapa,,Alludupally (Devalalu),14.7193,78.6771,2023,7.82,1100,0,354,96,109,5,-,251,67 21,,,107 58,0.40,,,-,-,-,2023,cgwb_2023.pdf
13455Andhra,,Pradesh,Ysr Kadapa,,Chowkpalli,14.8948,78.9240,2023,7.98,1800,0,549,239,92,24,-,182,35 23,,,320 16,2.63,,,-,-,-,2023,cgwb_2023.pdf
13456Andhra,,Pradesh,Ysr Kadapa,,Chowdariwaripalli,14.8320,78.9521,2023,8.10,2700,0,1098,302,98,9,-,344,55 50,,,471 6,2.29,,,-,-,-,2023,cgwb_2023.pdf
13457Andhra,,Pradesh,Ysr Kadapa,,Vishwanathpuram,14.7253,78.7075,2023,7.97,1120,0,391,110,71,4,-,230,44 29,,,150 4,1.05,,,-,-,-,2023,cgwb_2023.pdf
13458Andhra,,Pradesh,Ysr Kadapa,,Pathur,14.6472,78.7751,2023,7.60,2300,0,561,298,251,27,-,349,69 43,,,350 8,0.64,,,-,-,-,2023,cgwb_2023.pdf
13459Andhra,,Pradesh,Ysr Kadapa,,Donkapalli Satram,14.7315,78.1463,2023,8.47,13370,480,1464,3060,244,16,-,355,54 53,,,2721 7,1.76,,,-,-,-,2023,cgwb_2023.pdf
13460Andhra,,Pradesh,Ysr Kadapa,,Kanagudur,14.9166,78.6176,2023,8.10,1650,0,366,204,151,33,-,403,78 51,,,176 4,0.58,,,-,-,-,2023,cgwb_2023.pdf
13461Andhra,,Pradesh,Ysr Kadapa,,Jammalamadugu,14.8523,78.3879,2023,8.32,4860,48,366,815,530,168,-,171,37 19,,,1027 4,2.24,,,-,-,-,2023,cgwb_2023.pdf
13462Andhra,,Pradesh,Ysr Kadapa,,Chadipiralla. T,14.5221,78.6370,2023,8.01,1110,0,415,105,39,4,-,151,32 17,,,161 12,0.88,,,-,-,-,2023,cgwb_2023.pdf
13463Andhra,,Pradesh,Ysr Kadapa,,Idupulapaya,14.3343,78.5329,2023,7.87,950,0,549,38,21,19,-,398,55 63,,,66 1,1.10,,,-,-,-,2023,cgwb_2023.pdf
13464Andhra,,Pradesh,Ysr Kadapa,,Muddanur - Pz,14.6775,78.4003,2023,8.16,910,0,488,11,23,1,-,95,13 15,,,149 1,0.84,,,-,-,-,2023,cgwb_2023.pdf
13465Andhra,,Pradesh,Ysr Kadapa,,Ayyawaripally-Pz,14.5331,78.4951,2023,8.31,2650,24,342,511,122,2,-,505,21 110,,,327 1,0.90,,,-,-,-,2023,cgwb_2023.pdf
13466Andhra,,Pradesh,Ysr Kadapa,,Yerraguntla-Pz,14.6305,78.5396,2023,8.05,910,0,183,155,32,1,-,122,27 13,,,109 11,0.25,,,-,-,-,2023,cgwb_2023.pdf
13467Andhra,,Pradesh,Ysr Kadapa,,Laxmipet (Kethavaram Sub-Station),14.7188,- 78.6892,2023,7.77,1120,0,268,125,130,9,-,247,62 23,,,130 2,0.77,,,-,-,-,2023,cgwb_2023.pdf
13468Andhra,,Pradesh,Ysr Kadapa,,MPzylavaram - Pz,14.8538,78.3386,2023,7.85,330,0,110,35,9,3,-,85,22 7,,,27 7,0.16,,,-,-,-,2023,cgwb_2023.pdf
13469Andhra,,Pradesh,Ysr Kadapa,,Dhodiyam - Pz,14.9403,78.2319,2023,7.68,270,0,79,16,17,28,-,96,27 7,,,11 3,0.09,,,-,-,-,2023,cgwb_2023.pdf
13470Andhra,,Pradesh,Ysr Kadapa,,Bodivaripally (Ravulakolanu Sub-,14.6195,78.2512,2023,7.76,800,0,366,49,45,2,-,168,30 23,,,105 0,1.35,,,-,-,-,2023,cgwb_2023.pdf
13471Andhra,,Pradesh,Ysr Kadapa,,- Pz,14.4677,78.6899,2023,7.62,1280,0,85,340,6,13,-,414,49 71,,,86 3,0.26,,,-,-,-,2023,cgwb_2023.pdf
13472Andhra,,Pradesh,Ysr Kadapa,,Vempally - Pz,14.3775,78.4595,2023,7.58,780,0,458,23,24,9,-,282,59 33,,,62 3,0.64,,,-,-,-,2023,cgwb_2023.pdf
13473Andhra,,Pradesh,Ysr Kadapa,,E.Kothapally - Pz,14.3944,78.1827,2023,7.66,800,0,384,43,23,32,-,311,59 40,,,46 5,0.97,,,-,-,-,2023,cgwb_2023.pdf
13474Andhra,,Pradesh,Ysr Kadapa,,Giddangivaripally,14.3232,78.3572,2023,7.62,1050,0,403,50,155,41,-,490,87 66,,,33 4,1.38,,,-,-,-,2023,cgwb_2023.pdf
13475Andhra,,Pradesh,Ysr Kadapa,,Lingale,14.4928,78.1257,2023,7.56,1470,0,439,165,54,80,-,558,70 93,,,83 3,0.88,,,-,-,-,2023,cgwb_2023.pdf
13476Andhra,,Pradesh,Ysr Kadapa,,Adireddipally,14.8375,78.7860,2023,7.65,1150,0,476,77,93,12,-,470,77 68,,,79 4,1.06,,,-,-,-,2023,cgwb_2023.pdf
13477Andhra,,Pradesh,Ysr Kadapa,,Chennavaram (Peddaprolukunta),14.6804,79.1560,2023,7.90,600,0,195,73,2,6,-,114,12 21,,,61 3,0.17,,,-,-,-,2023,cgwb_2023.pdf
13478Andhra,,Pradesh,Ysr Kadapa,,Sri Ram Nagar Gwd Kadapa,14.4588,78.8796,2023,7.67,1160,0,317,123,91,7,-,257,51 32,,,129 4,0.57,,,-,-,-,2023,cgwb_2023.pdf
13479Andhra,,Pradesh,Ysr Kadapa,,"Salabad,Vontimitta",14.3929,79.0475,2023,7.58,840,0,409,41,74,1,-,383,73 49,,,42 7,0.96,,,-,-,-,2023,cgwb_2023.pdf
13480Andhra,,Pradesh,Ysr Kadapa,,Kondapuram,14.7637,78.1667,2023,7.57,1020,0,488,83,35,6,-,331,70 38,,,107 3,0.62,,,-,-,-,2023,cgwb_2023.pdf
13481Andhra,,Pradesh,Ysr Kadapa,,,14.7931,78.9788,2023,8.38,2780,72,732,383,103,5,-,178,36 21,,,607 3,2.85,,,-,-,-,2023,cgwb_2023.pdf
13482Andhra,,Pradesh,Ysr Kadapa,,Mallegudupadu,14.2098,78.5179,2023,8.40,1370,60,635,75,25,2,-,269,17 55,,,204 2,0.90,,,-,-,-,2023,cgwb_2023.pdf
13483Andhra,,Pradesh,Ysr Kadapa,,Mahadevpalle,14.8533,78.7795,2023,8.05,910,0,336,63,49,42,-,318,44 51,,,49 9,1.01,,,-,-,-,2023,cgwb_2023.pdf
13484Andhra,,Pradesh,Ysr Kadapa,,Tippyreddy Palle,14.5461,78.4419,2023,8.11,710,0,256,65,39,2,-,153,16 27,,,85 2,0.46,,,-,-,-,2023,cgwb_2023.pdf
13485Andhra,,Pradesh,Ysr Kadapa,,AKlolamdmupaadldlii,14.7191,78.6768,2023,8.21,830,0,183,105,72,1,-,53,8 8,,,113 71,0.14,,,-,-,-,2023,cgwb_2023.pdf
13486Andhra,,Pradesh,Ysr Kadapa,,Sagileru,14.9507,78.9549,2023,8.32,1090,36,464,77,14,0,-,30,5 4,,,244 4,1.74,,,-,-,-,2023,cgwb_2023.pdf
13487Andhra,,Pradesh,Ysr Kadapa,,Prabhalaveedu,14.7926,79.0091,2023,8.88,4670,192,879,767,80,2,-,92,15 13,,,942 3,4.39,,,-,-,-,2023,cgwb_2023.pdf
13488Andhra,,Pradesh,Ysr Kadapa,,Narsapuram,15.0517,78.9292,2023,8.39,1760,60,622,156,49,6,-,95,11 16,,,369 2,3.20,,,-,-,-,2023,cgwb_2023.pdf
13489Andhra,,Pradesh,Ysr Kadapa,,Tallapally,14.3733,78.3880,2023,7.84,1020,0,464,46,29,41,-,276,41 42,,,103 5,0.99,,,-,-,-,2023,cgwb_2023.pdf
13490Andhra,,Pradesh,Ysr Kadapa,,Velaturu,14.4521,78.6618,2023,7.81,760,0,262,88,18,7,-,180,27 27,,,84 4,0.79,,,-,-,-,2023,cgwb_2023.pdf
13491Andhra,,Pradesh,Ysr Kadapa,,N.Pallagiri,14.4571,78.4424,2023,7.33,7040,0,366,700,488,2296,-,1501,371 140,,,410 833,0.52,,,-,-,-,2023,cgwb_2023.pdf
13492Andhra,,Pradesh,Ysr Kadapa,,Ulavalapalli (Kondur),14.4370,78.5267,2023,7.81,1250,0,513,63,29,59,-,266,50 34,,,141 10,1.00,,,-,-,-,2023,cgwb_2023.pdf
13493Andhra,,Pradesh,Ysr Kadapa,,Narapareddi Garipalli,14.4001,78.1685,2023,7.83,620,0,293,32,22,31,-,264,52 33,,,33 5,0.71,,,-,-,-,2023,cgwb_2023.pdf
13494Andhra,,Pradesh,Ysr Kadapa,,Ullimella,14.4477,78.2649,2023,7.05,510,0,238,42,2,4,-,97,13 15,,,67 5,1.02,,,-,-,-,2023,cgwb_2023.pdf
13495Andhra,,Pradesh,Ysr Kadapa,,Jangamreddypalle,14.6786,78.1991,2023,7.09,2280,0,586,204,53,233,-,675,122 90,,,148 2,0.84,,,-,-,-,2023,cgwb_2023.pdf
13496Andhra,,Pradesh,Ysr Kadapa,,Bonala,14.5203,78.1339,2023,7.53,1060,0,415,59,42,61,-,297,46 44,,,85 0,1.19,,,-,-,-,2023,cgwb_2023.pdf
13497Andhra,,Pradesh,Ysr Kadapa,,Sunkesula,14.6522,78.2116,2023,7.92,1270,0,476,70,51,33,-,181,28 27,,,180 1,1.77,,,-,-,-,2023,cgwb_2023.pdf
13498Andhra,,Pradesh,Ysr Kadapa,,Nandimandalam,14.4070,78.5247,2023,7.66,1840,0,610,158,65,122,-,455,66 70,,,162 24,0.87,,,-,-,-,2023,cgwb_2023.pdf
13499Andhra,,Pradesh,Ysr Kadapa,,V.Kottapalli,14.3700,78.3589,2023,7.89,890,0,342,103,3,4,-,246,24 45,,,87 2,0.81,,,-,-,-,2023,cgwb_2023.pdf
13500Andhra,,Pradesh,Ysr Kadapa,,Mahadevpally,14.2097,78.5177,2023,7.94,1460,0,732,52,23,8,-,340,29 65,,,155 1,0.89,,,-,-,-,2023,cgwb_2023.pdf
13501Andhra,,Pradesh,Ysr Kadapa,,Yerraguntla,14.6348,78.5430,2023,7.76,1830,0,500,216,97,25,-,450,81 60,,,168 1,1.49,,,-,-,-,2023,cgwb_2023.pdf
13502Andhra,,Pradesh,Ysr Kadapa,,Talapally,14.3733,78.3879,2023,7.83,1300,0,549,109,36,60,-,403,51 67,,,119 1,1.24,,,-,-,-,2023,cgwb_2023.pdf
13503Andhra,,Pradesh,Ysr Kadapa,,Kommadi,14.5460,78.4415,2023,7.98,850,0,372,63,44,2,-,233,29 39,,,89 1,0.69,,,-,-,-,2023,cgwb_2023.pdf
13504Andhra,,Pradesh,Ysr Kadapa,,"Machupally,",14.4891,78.8939,2023,7.67,2860,0,610,420,246,39,-,714,128 96,,,355 29,0.55,,,-,-,-,2023,cgwb_2023.pdf
13505Andhra,,Pradesh,Ysr Kadapa,,Chilamakuru,14.6463,78.4682,2023,7.97,1170,0,305,144,65,3,-,81,14 11,,,187 7,0.38,,,-,-,-,2023,cgwb_2023.pdf
13506Andhra,,Pradesh,Ysr Kadapa,,Alladupalli,14.7191,78.6772,2023,7.65,1220,0,598,90,40,4,-,373,48 62,,,133 2,0.91,,,-,-,-,2023,cgwb_2023.pdf
13507Andhra,,Pradesh,Ysr Kadapa,,Pullareddypetta,14.8346,78.6642,2023,7.76,570,0,189,55,33,11,-,203,40 25,,,32 4,0.22,,,-,-,-,2023,cgwb_2023.pdf
13508Andhra,,Pradesh,Ysr Kadapa,,"Gangaperuru,",14.4322,79.0288,2023,7.69,850,0,177,152,29,0,-,285,56 35,,,49 6,0.39,,,-,-,-,2023,cgwb_2023.pdf
13509Andhra,,Pradesh,Ysr Kadapa,,"Mallampet,",14.3236,79.0877,2023,7.88,1110,0,476,132,2,1,-,362,38 65,,,98 6,0.55,,,-,-,-,2023,cgwb_2023.pdf
13510Andhra,,Pradesh,Ysr Kadapa,,"Kumbagiri,",14.5733,79.0369,2023,7.84,1810,0,720,218,37,1,-,328,37 57,,,265 3,0.47,,,-,-,-,2023,cgwb_2023.pdf
13511Andhra,,Pradesh,Ysr Kadapa,,"Chintarajupalle,",14.3096,79.0252,2023,7.87,630,0,323,46,1,0,-,188,27 29,,,51 14,0.55,,,-,-,-,2023,cgwb_2023.pdf
13512Andhra,,Pradesh,Ysr Kadapa,,Dumpalagattu,14.6164,78.7812,2023,4.63,620,0,0,137,12,65,-,80,18 9,,,80 1,0.41,,,-,-,-,2023,cgwb_2023.pdf
13513Andhra,,Pradesh,Ysr Kadapa,,"Khammapalem,",14.4725,78.9808,2023,6.89,580,0,122,113,1,2,-,126,12 23,,,59 6,0.22,,,-,-,-,2023,cgwb_2023.pdf
13514Andhra,,Pradesh,Ysr Kadapa,,Khazipet,14.6394,78.7665,2023,7.23,2460,0,415,444,197,15,-,505,93 66,,,342 28,0.68,,,-,-,-,2023,cgwb_2023.pdf
13515Andhra,,Pradesh,Ysr Kadapa,,Mallepally,13.8894,78.8826,2023,7.61,1260,0,513,112,81,28,-,364,53 56,,,155 3,1.72,,,-,-,-,2023,cgwb_2023.pdf
13516Andhra,,Pradesh,Ysr Kadapa,,"Upparapalli,",14.5487,78.7809,2023,8.42,1470,24,244,279,21,3,-,52,9 7,,,281 4,0.41,,,-,-,-,2023,cgwb_2023.pdf
13517Telangana,,,Adilabad,,Sitagondi,19.5810,78.4937,2023,7.15,1180,0,378,74,65,58,-,367,97 30,,,94 2,1.26,,,-,-,-,2023,cgwb_2023.pdf
13518Telangana,,,Adilabad,,Gudihathur,19.5304,78.5134,2023,7.12,1103,0,427,69,46,48,-,398,110 30,,,64 9,0.25,,,-,-,-,2023,cgwb_2023.pdf
13519Telangana,,,Adilabad,,Utnoor,19.3750,78.7770,2023,7.10,1403,0,439,117,83,67,-,485,98 58,,,105 2,1.22,,,-,-,-,2023,cgwb_2023.pdf
13520Telangana,,,Adilabad,,Neredikonda1,19.2979,78.4063,2023,7.20,940,0,439,46,23,39,-,395,99 36,,,33 6,0.39,,,-,-,-,2023,cgwb_2023.pdf
13521Telangana,,,Adilabad,,Bela1,19.7193,78.7624,2023,7.40,923,0,342,35,40,33,-,178,42 18,,,102 1,1.26,,,-,-,-,2023,cgwb_2023.pdf
13522Telangana,,,Adilabad,,Dantalapally,19.3263,78.8180,2023,7.20,1010,0,305,70,43,115,-,341,84 32,,,62 25,0.11,,,-,-,-,2023,cgwb_2023.pdf
13523Telangana,,,Adilabad,,Jainath,19.7355,78.6421,2023,7.20,1072,0,391,74,47,34,-,355,105 22,,,51 60,0.28,,,-,-,-,2023,cgwb_2023.pdf
13524Telangana,,,Adilabad,,Boath-Pz,19.3441,78.3579,2023,7.50,715,0,317,36,22,25,-,149,43 10,,,93 2,3.96,,,-,-,-,2023,cgwb_2023.pdf
13525Telangana,,,Adilabad,,Echoda-Pz,19.4288,78.4507,2023,7.10,1322,0,488,117,49,46,-,547,139 49,,,66 2,0.71,,,-,-,-,2023,cgwb_2023.pdf
13526Telangana,,,Adilabad,,Bela-Pz,19.7186,78.7609,2023,7.40,804,0,317,14,28,71,-,271,66 26,,,58 1,0.74,,,-,-,-,2023,cgwb_2023.pdf
13527Telangana,,,Adilabad,,Indravalli-Pz,19.5004,78.6622,2023,7.80,778,0,183,90,60,3,-,43,12 3,,,141 2,5.36,,,-,-,-,2023,cgwb_2023.pdf
13528Telangana,,,Adilabad,,Hasnapur,19.4168,78.7990,2023,7.20,1104,0,330,102,63,50,-,288,74 25,,,114 3,4.40,,,-,-,-,2023,cgwb_2023.pdf
13529Telangana,,,Adilabad,,Kumari,19.3579,78.4147,2023,6.85,1809,0,342,189,83,221,-,701,174 65,,,84 4,0.60,,,-,-,-,2023,cgwb_2023.pdf
13530Telangana,,,Adilabad,,Utnoor,19.3746,78.7769,2023,7.16,1387,0,415,137,58,73,-,485,93 61,,,107 2,1.22,,,-,-,-,2023,cgwb_2023.pdf
13531Telangana,,,Adilabad,,Mavala (Adilabad),19.6377,78.5083,2023,6.60,1070,0,305,97,56,65,-,356,107 22,,,71 2,0.22,,,-,-,-,2023,cgwb_2023.pdf
13532Telangana,,,Adilabad,,Tejapur,19.3337,78.3913,2023,6.70,730,0,293,45,31,3,-,245,63 21,,,38 1,0.44,,,-,-,-,2023,cgwb_2023.pdf
13533Telangana,,,Adilabad,,Danora - B,19.5124,78.5853,2023,6.90,808,0,378,25,19,54,-,344,74 39,,,23 1,0.69,,,-,-,-,2023,cgwb_2023.pdf
13534Telangana,,,Adilabad,,Kachkanti,19.6541,78.5656,2023,7.30,986,0,244,124,48,8,-,133,31 14,,,123 5,1.61,,,-,-,-,2023,cgwb_2023.pdf
13535Telangana,,,Adilabad,,Morkhandi,19.5261,78.3403,2023,6.90,1313,0,537,60,34,69,-,469,116 44,,,45 67,0.32,,,-,-,-,2023,cgwb_2023.pdf
13536Telangana,,,Adilabad,,Toyaguda,19.6393,78.7049,2023,7.50,383,0,232,6,1,1,-,124,21 18,,,28 2,0.43,,,-,-,-,2023,cgwb_2023.pdf
13537Telangana,,,Adilabad,,Kamatwada,19.7960,78.3914,2023,8.10,1310,0,513,84,17,1,-,42,9 4,,,250 3,6.86,,,-,-,-,2023,cgwb_2023.pdf
13538Telangana,,,Adilabad,,Karatwada,19.3464,78.2915,2023,8.35,514,12,146,31,7,0,-,17,4 2,,,77 1,2.19,,,-,-,-,2023,cgwb_2023.pdf
13539Telangana,,,Adilabad,,Gubba - Ramtek,19.4555,78.4501,2023,6.90,1565,0,366,111,99,185,-,719,186 62,,,28 2,0.81,,,-,-,-,2023,cgwb_2023.pdf
13540Telangana,,,Adilabad,,Kamatha,19.6913,78.6221,2023,7.30,752,0,342,25,25,1,-,198,55 15,,,63 3,0.63,,,-,-,-,2023,cgwb_2023.pdf
13541Telangana,,,Adilabad,,Karanji -Khurd,19.7625,78.6974,2023,7.10,1206,0,391,80,20,130,-,473,82 65,,,66 1,0.87,,,-,-,-,2023,cgwb_2023.pdf
13542Telangana,,,Adilabad,,Kothapally,19.5105,78.8964,2023,7.40,528,0,293,12,7,5,-,198,33 28,,,30 2,0.56,,,-,-,-,2023,cgwb_2023.pdf
13543Telangana,,,Adilabad,,Gond Hirkapur,19.4659,78.5279,2023,7.19,1215,0,439,88,46,27,-,430,88 51,,,80 3,0.66,,,-,-,-,2023,cgwb_2023.pdf
13544Telangana,,,Adilabad,,Dorli,19.6379,78.3726,2023,7.27,996,0,366,32,39,88,-,382,71 50,,,35 1,0.70,,,-,-,-,2023,cgwb_2023.pdf
13545Telangana,,,Adilabad,,Lingi,19.6966,78.3844,2023,7.13,1488,0,488,98,78,85,-,519,123 51,,,90 21,0.46,,,-,-,-,2023,cgwb_2023.pdf
13546Telangana,,,Adilabad,,Jamidi,19.7074,78.4579,2023,7.40,1153,0,342,98,71,58,-,352,72 42,,,99 5,1.48,,,-,-,-,2023,cgwb_2023.pdf
13547Telangana,,,Adilabad,,Balampur,19.3027,78.8061,2023,7.50,620,0,244,20,17,41,-,218,36 31,,,31 2,0.49,,,-,-,-,2023,cgwb_2023.pdf
13548Telangana,,,Adilabad,,Mukra,19.3670,78.4480,2023,7.30,1088,0,220,162,62,6,-,242,58 24,,,116 2,0.77,,,-,-,-,2023,cgwb_2023.pdf
13549Telangana,,,Adilabad,,Gangapur,19.3690,78.7347,2023,7.30,605,0,171,37,17,61,-,149,40 12,,,55 1,0.65,,,-,-,-,2023,cgwb_2023.pdf
13550Telangana,,,Adilabad,,Pochampalli,19.4018,78.6114,2023,7.05,1094,0,452,53,38,69,-,441,76 61,,,55 3,0.73,,,-,-,-,2023,cgwb_2023.pdf
13551Telangana,,,Adilabad,,Pulimadugu,19.4535,78.7121,2023,9.20,347,36,73,7,21,1,-,30,6 4,,,57 2,0.34,,,-,-,-,2023,cgwb_2023.pdf
13552Telangana,,,Adilabad,,Dehgaon1,19.4759,78.3818,2023,7.70,786,0,317,42,26,27,-,160,50 8,,,96 2,0.57,,,-,-,-,2023,cgwb_2023.pdf
13553Telangana,,,Adilabad,,Tocham1,19.5290,78.5668,2023,7.40,960,0,427,37,24,65,-,373,96 32,,,47 7,0.91,,,-,-,-,2023,cgwb_2023.pdf
13554Telangana,,,Adilabad,,Junoni,19.7021,78.7882,2023,7.80,938,0,464,25,49,2,-,100,29 7,,,171 2,1.38,,,-,-,-,2023,cgwb_2023.pdf
13555Telangana,,,Adilabad,,Tamsi-Khurd,19.8101,78.4637,2023,7.10,963,0,354,39,28,63,-,324,106 15,,,34 26,0.28,,,-,-,-,2023,cgwb_2023.pdf
