sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
6456,#N/A,Uttarakhand,Dehradun,Vikasnagar,Herberpur,"30°26'12""","77°44'34""",2020,7.3,224,nil,61,14,14,25,nd,90,20,9.6,4.9,1.5,BDL,28,,,,,2020,cgwb_2020.pdf
6457,#N/A,Uttarakhand,Dehradun,Doiwala,Lal Tappar,"30⁰07'11""","78⁰10'26""",2020,8.0,501,nil,220,14,54,5,nd,260,36,40.8,2.5,1,BDL,10,,,,,2020,cgwb_2020.pdf
6458,#N/A,Uttarakhand,Dehradun,Doiwala,Khadak Maaf,"30⁰03'52""","78⁰13'24""",2020,7.9,406,nil,220,14,15,BDL,nd,210,36,28.8,3.1,1.3,BDL,6.8,,,,,2020,cgwb_2020.pdf
6459,#N/A,Uttarakhand,Dehradun,Doiwala,Kotimaichak,"30⁰14'41""","78⁰12'30""",2020,7.9,520,nil,195,14,74,BDL,nd,250,56,26.4,4.1,1.7,BDL,9.4,,,,,2020,cgwb_2020.pdf
6460,#N/A,Uttarakhand,Dehradun,Doiwala,Gularghati,"30°14'38""","78°07'48""",2020,7.9,359,nil,159,14,32,5,nd,170,52,9.6,4.3,1.4,BDL,18.4,,,,,2020,cgwb_2020.pdf
6461,#N/A,Uttarakhand,Dehradun,Doiwala,Mothrowala,"30⁰15'55""","78⁰01'57""",2020,8.1,186,nil,92,7,5,BDL,nd,70,16,7.2,8.5,1.2,BDL,8,,,,,2020,cgwb_2020.pdf
6462,#N/A,Uttarakhand,Dehradun,Doiwala,Soda Sarauli,"30⁰16'36""","78⁰08'22""",2020,8.1,217,nil,85,14,16,8.6,nd,90,16,12,7.8,2,BDL,22,,,,,2020,cgwb_2020.pdf
6463,#N/A,Uttarakhand,Dehradun,Raipur,Bhatta,"30⁰26'09""","78⁰05'06""",2020,8.0,890,nil,403,28,66,20,nd,430,104,40.8,8.2,2,BDL,21,,,,,2020,cgwb_2020.pdf
6464,#N/A,Uttarakhand,Dehradun,Vikasnagar,Vikash Nagar,"30°28'40""","77°47'18""",2020,8.2,889,nil,378,35,69,21,nd,420,104,38.4,8.1,2,BDL,21,,,,,2020,cgwb_2020.pdf
6465,#N/A,Uttarakhand,Nainital,Haldwani,Khat Baans,"29⁰06'00""","79⁰41'33""",2020,8.3,522,12,232,43,9.3,8.8,nd,260,88,9.6,7.9,1.4,BDL,27,,,,,2020,cgwb_2020.pdf
6466,#N/A,Uttarakhand,Nainital,Haldwani,Lalkuan,"29⁰04'28""","79⁰31'20""",2020,8.5,582,24,268,14,24,14,nd,300,80,24,6.5,2.9,BDL,40,,,,,2020,cgwb_2020.pdf
6467,#N/A,Uttarakhand,Nainital,Haldwani,Kaladhungi,"29⁰18'09""","79⁰19'41""",2020,8.4,616,18,281,7.1,52,5,nd,310,68,34,5.6,1.2,BDL,29,,,,,2020,cgwb_2020.pdf
6468,#N/A,Uttarakhand,Nainital,Haldwani,Kathgodam,"29⁰16'00""","79⁰32'41""",2020,8.5,554,24,244,14,24,18,nd,250,80,12,20,4.2,BDL,28,,,,,2020,cgwb_2020.pdf
6469,#N/A,Uttarakhand,Nainital,Ramnagar,Belparao,"29⁰18'41""","79⁰12'36""",2020,8.6,346,24,146,7.1,7,5,nd,160,28,22,8.8,3.3,BDL,17,,,,,2020,cgwb_2020.pdf
6470,#N/A,Uttarakhand,Nainital,Ramnagar,Peeru Madara,"29⁰20'11""","79⁰03'48""",2020,8.5,472,24,207,14,19,13,nd,230,44,29,9.9,2.4,BDL,28,,,,,2020,cgwb_2020.pdf
6471,#N/A,Uttarakhand,Nainital,Ramnagar,Maldhan Colony,"29⁰19'11""","79⁰57'46""",2020,8.6,748,36,354,21,5,10,nd,280,100,7.2,44,5.2,0.29,33,,,,,2020,cgwb_2020.pdf
6472,,Uttarakhand,Nainital,Ramnagar,Dhela,"29⁰25'05""","79⁰00'00""",2020,8.2,566,nil,329,14,5.7,5,nd,270,88,12,12,1,BDL,31,,,,,2020,cgwb_2020.pdf
6473,#N/A,Uttarakhand,Nainital,Ramnagar,Garjia,"29⁰29'19""","79⁰08'31""",2020,8.6,370,18,159,7.1,15.5,BDL,nd,170,52,9.6,6.5,2.3,BDL,15,,,,,2020,cgwb_2020.pdf
6474,#N/A,Uttarakhand,Nainital,Ramnagar,Dhoniya,"29⁰23'10""","79⁰17'13""",2020,8.2,307,nil,110,7.1,47,BDL,nd,130,24,17,6.3,1.1,BDL,14,,,,,2020,cgwb_2020.pdf
6475,#N/A,Uttarakhand,Nainital,Bhimtal,Sipahi Dhara,"29°22'17""","79°27'48""",2020,8.7,686,60,146,21,70,10,nd,300,48,43,14,3.3,BDL,19,,,,,2020,cgwb_2020.pdf
6476,#N/A,Uttarakhand,Nainital,Bhimtal,Garam Pani,"29⁰28'50""","79⁰28'55""",2020,8.2,202,nil,110,7.1,5.5,BDL,nd,100,24,9.6,2.4,2.1,BDL,20,,,,,2020,cgwb_2020.pdf
6477,#N/A,Uttarakhand,Nainital,Bhimtal,Ranibagh,"29⁰17'33""","79⁰33'04""",2020,7.8,335,nil,183,14,9,BDL,nd,170,44,14,5.4,1.8,BDL,36,,,,,2020,cgwb_2020.pdf
6478,#N/A,Uttarakhand,Nainital,Bhimtal,Kudaghath,29°22'15'',79°27'37'',2020,8.0,351,nil,183,7.1,16,5,nd,170,60,4.8,3.8,2.1,BDL,19,,,,,2020,cgwb_2020.pdf
6479,#N/A,Uttarakhand,Almora,Hawalbagh,Kalimath,29.591573,79.646607,2020,8.0,488,nil,281,7.1,4.4,BDL,nd,220,80,4.8,9.5,3.3,BDL,45,,,,,2020,cgwb_2020.pdf
6480,#N/A,Uttarakhand,Almora,Hawalbagh,Dhara Naula,"29⁰34'15""","79⁰40'35""",2020,7.6,706,nil,171,64,5.9,119,nd,160,48,9.6,68,18,BDL,38,,,,,2020,cgwb_2020.pdf
6481,#N/A,Uttarakhand,Almora,Hawalbagh,Palna,"29⁰34'15""","79⁰40'35""",2020,7.1,163,nil,61,14,5,10,nd,55,16,3.6,11,2.2,BDL,42,,,,,2020,cgwb_2020.pdf
6482,,Uttarakhand,Almora,Hawalbagh,Duakhan,29.579542,79.856162,2020,7.6,244,nil,134,7.1,5.7,BDL,nd,120,36,7.2,1.1,1.1,BDL,20,,,,,2020,cgwb_2020.pdf
6483,#N/A,Uttarakhand,Almora,Takula,Paitsal,29.62114,79.717177,2020,7.4,125,nil,61,7.1,5,BDL,nd,40,8,4.8,9.1,2.4,BDL,36,,,,,2020,cgwb_2020.pdf
6484,#N/A,Uttarakhand,Almora,Hawalbagh,Itola,"29⁰39'43""","79⁰36'30""",2020,7.3,148,nil,61,7.1,12,5.2,nd,60,20,2.4,8.4,1.2,BDL,31,,,,,2020,cgwb_2020.pdf
6485,#N/A,Uttarakhand,Almora,Hawalbagh,Jholi,"29⁰37'55""","79⁰36'03""",2020,7.9,139,nil,37,21,8.2,5.5,nd,50,16,2.4,9.5,2.4,BDL,27,,,,,2020,cgwb_2020.pdf
6486,#N/A,Uttarakhand,Almora,Tarikhet,Goluchheena,"29⁰42'15""","79⁰33'9.8""",2020,7.6,226,nil,110,7.1,5.1,BDL,nd,80,28,2.4,8.5,5.1,BDL,29,,,,,2020,cgwb_2020.pdf
6487,#N/A,Uttarakhand,Almora,Takula,Chinoda,"29⁰48'20""","79⁰36'59""",2020,7.6,198,nil,98,14,5.3,BDL,nd,100,24,9.6,3.1,BDL,BDL,23,,,,,2020,cgwb_2020.pdf
6488,#N/A,Uttarakhand,Almora,Takula,Guruda,"29⁰49'00""","79⁰36'50""",2020,7.2,81,nil,12,7.1,15,BDL,nd,30,8,2.4,2,BDL,BDL,12,,,,,2020,cgwb_2020.pdf
6489,#N/A,Uttarakhand,Almora,Someshwar,Bhoolgaon,"29⁰47'58""","79⁰40'53""",2020,7.9,710,nil,390,21,5,46,nd,325,68,37,13,31,BDL,22,,,,,2020,cgwb_2020.pdf
6490,#N/A,Uttarakhand,Almora,Chaukhutiya,Khagsapani,"29⁰53'11.9""","79⁰21'10.36""",2020,7.3,90,nil,37,7.1,5.2,BDL,nd,40,4,7.2,2.1,BDL,BDL,13,,,,,2020,cgwb_2020.pdf
6491,#N/A,Uttarakhand,Almora,Chaukhutiya,Semalkhet,"29⁰57'36""","79⁰20'29""",2020,8.0,341,nil,183,14,6.1,9,nd,180,44,17,2,1.5,BDL,16,,,,,2020,cgwb_2020.pdf
6492,,Uttarakhand,Almora,Chaukhutiya,Deghat,29.783674,79.263431,2020,7.7,118,nil,43,7.1,8.1,5,nd,50,16,2.4,2.8,1.6,BDL,28,,,,,2020,cgwb_2020.pdf
6493,#N/A,Uttarakhand,Almora,Bhikiasain,Ramghat,"29°48'00""","79°16'23""",2020,7.6,248,nil,85,14,15,BDL,nd,90,24,7.2,5.4,3,BDL,28,,,,,2020,cgwb_2020.pdf
6494,#N/A,Uttarakhand,Almora,Bhikiasain,Naulla,"29°44'09""","79°15'07""",2020,7.3,696,nil,195,64,46,43,nd,200,64,9.6,51,22,BDL,36,,,,,2020,cgwb_2020.pdf
6495,#N/A,Uttarakhand,Almora,Bhikiasain,Naulla Zoo,"29⁰34'20""","79⁰41'05""",2020,7.5,138,nil,61,7.1,7.1,6.4,nd,60,16,4.8,3.5,2,BDL,37,,,,,2020,cgwb_2020.pdf
6496,#N/A,Uttarakhand,Almora,Someshwar,Lodhh,"29°47'09""","79°31'32""",2020,7.4,136,nil,49,14,5.6,5.1,nd,65,20,3.6,2.3,1,BDL,29,,,,,2020,cgwb_2020.pdf
6497,#N/A,Uttarakhand,Almora,Someshwar,Mehragaon,"29⁰46'49""","79⁰36'26""",2020,7.4,103,nil,49,7.1,3.5,BDL,nd,50,16,2.4,2,1,BDL,19,,,,,2020,cgwb_2020.pdf
6498,#N/A,Uttarakhand,Uttarkashi,Dunda,Dharasu,"30⁰36'01""","78⁰18'53""",2020,7.9,361,nil,183,14,13,5,nd,160,52,7.2,4.7,8.5,BDL,25,,,,,2020,cgwb_2020.pdf
6499,#N/A,Uttarakhand,Uttarkashi,Bhatwari,Nagal,"30°45'32""","78°16'40""",2020,7.6,158,nil,73,7.1,7.4,BDL,nd,70,24,2.4,2,1,BDL,22,,,,,2020,cgwb_2020.pdf
6500,#N/A,Uttarakhand,Uttarkashi,Bhatwari,Ratodisar,"30⁰44'38""","78⁰21'33""",2020,7.5,193,nil,73,14,15,7.4,nd,95,28,6,2,2.1,BDL,21,,,,,2020,cgwb_2020.pdf
6501,#N/A,Uttarakhand,Uttarkashi,Naugaon,Barkot,"30⁰48'33""","78⁰12'40""",2020,7.7,287,nil,110,28,4.5,BDL,nd,120,32,9.6,6,1.6,BDL,12,,,,,2020,cgwb_2020.pdf
6502,#N/A,Uttarakhand,Uttarkashi,Dunda,Uttarkashi,"30⁰43'56""","78⁰25'16""",2020,7.5,298,nil,122,21,17,5.1,nd,130,32,12,5.3,6.9,BDL,21,,,,,2020,cgwb_2020.pdf
6503,#N/A,Uttarakhand,Uttarkashi,Bhatwari,Maneri,"30⁰44'23""","78⁰31'29""",2020,7.5,285,nil,122,14,31,BDL,nd,140,48,4.8,2,4.5,BDL,14,,,,,2020,cgwb_2020.pdf
6504,#N/A,Uttarakhand,Uttarkashi,Bhatwari,Charethi,"30⁰49'16""","78⁰37'35""",2020,7.7,209,nil,73,14,27,BDL,nd,90,24,7.2,3,8,0.99,18,,,,,2020,cgwb_2020.pdf
6505,#N/A,Uttarakhand,Uttarkashi,Bhatwari,Dunda,30.71001,78.34593,2020,8.0,294,nil,146,14,10,5,nd,150,48,7.2,2,2.5,BDL,19,,,,,2020,cgwb_2020.pdf
6506,#N/A,Uttarakhand,Uttarkashi,Bhatwari,Gangnani,"30⁰54'11.5""","78⁰40'48.5""",2020,7.6,971,nil,488,57,29,5.3,nd,240,48,29,120,15,1,60,,,,,2020,cgwb_2020.pdf
6507,#N/A,Uttarakhand,US Nagar,Kashipur,Dhanauri Patti,"29⁰16'15""","79⁰00'57""",2020,8.1,535,nil,329,21.3,11,BDL,nd,290,76,24,6.5,1.4,BDL,34,,,,,2020,cgwb_2020.pdf
6508,#N/A,Uttarakhand,US Nagar,Kashipur,Shankhera,"29⁰10'32""","79⁰00'49""",2020,7.9,390,nil,232,14,14,BDL,nd,210,52,19,4.2,1.5,BDL,32,,,,,2020,cgwb_2020.pdf
6509,#N/A,Uttarakhand,US Nagar,Kashipur,Sultanpur Patti,"29⁰09'33""","79⁰03'30""",2020,8.0,490,nil,281,21,20,BDL,nd,260,68,22,7,1.1,BDL,31,,,,,2020,cgwb_2020.pdf
6510,#N/A,Uttarakhand,US Nagar,Bazpur,Jogipura,"29⁰13'43""","79⁰06'18""",2020,7.8,671,nil,390,14,44,BDL,nd,370,88,36,3.5,1,BDL,32,,,,,2020,cgwb_2020.pdf
6511,#N/A,Uttarakhand,US Nagar,Gadarpur,Beriya Daulat,"29°07'36""","79°14'14""",2020,8.0,620,nil,366,14,30,5,nd,340,60,46,3.6,1.5,BDL,32,,,,,2020,cgwb_2020.pdf
6512,#N/A,Uttarakhand,US Nagar,Gadarpur,Patharpuri,"29⁰04'08""","79⁰14'04""",2020,7.9,605,nil,342,14,44,BDL,nd,320,60,41,6.5,1.9,BDL,32,,,,,2020,cgwb_2020.pdf
6513,#N/A,Uttarakhand,US Nagar,Gadarpur,Jhagarpuri,"29⁰03'31""","79⁰13'32""",2020,8.1,660,nil,378,14,43,BDL,nd,370,60,54,6,1.8,BDL,36,,,,,2020,cgwb_2020.pdf
6514,#N/A,Uttarakhand,US Nagar,Gadarpur,Mahabir Nagar,"29⁰05'33""","79⁰17'35""",2020,7.6,735,nil,378,21,70,5,nd,420,76,56,2.5,1.7,BDL,34,,,,,2020,cgwb_2020.pdf
6515,#N/A,Uttarakhand,US Nagar,Rudrapur,Patthar Chatta,"29⁰01'50""","79⁰24'29""",2020,7.8,500,nil,281,21,12,BDL,nd,250,68,19,3.3,7,BDL,36,,,,,2020,cgwb_2020.pdf
6516,#N/A,Uttarakhand,US Nagar,Rudrapur,Pipiliya,"28⁰53'53""","79⁰32'26""",2020,8.0,450,nil,244,21,22,BDL,nd,240,64,19,4.1,1.6,0.25,35,,,,,2020,cgwb_2020.pdf
6517,#N/A,Uttarakhand,US Nagar,Khatima,Sara Sariya,"28⁰56'24""","79⁰52'42""",2020,8.0,440,nil,275,21,BDL,BDL,nd,230,56,22,9,1.8,0.23,25,,,,,2020,cgwb_2020.pdf
6518,#N/A,Uttarakhand,US Nagar,Khatima,Khatima,"28°55'09""","79°57'58""",2020,7.5,780,nil,378,57,39,BDL,nd,360,100,27,30,1.3,0.35,25,,,,,2020,cgwb_2020.pdf
6519,#N/A,Uttarakhand,US Nagar,Khatima,Barianjariya,"28⁰52'17""","79⁰55'21""",2020,8.0,500,nil,305,14,11,BDL,nd,270,80,17,2.5,1.7,0.41,30,,,,,2020,cgwb_2020.pdf
6520,#N/A,Uttarakhand,US Nagar,Khatima,Kanchanpuri (Majhola),"28⁰49'52""","79⁰53'51""",2020,8.1,613,nil,354,21,BDL,BDL,nd,280,72,24,15,3,BDL,38,,,,,2020,cgwb_2020.pdf
6521,#N/A,Uttarakhand,US Nagar,Champawat,Banbasa,"28°59'46""","80°04'20""",2020,7.9,500,nil,256,28,30,BDL,nd,270,60,29,3.2,2.7,BDL,30,,,,,2020,cgwb_2020.pdf
6522,#N/A,Uttarakhand,US Nagar,Champawat,Bichayee,"29°02'27""","80°05'39""",2020,7.7,570,nil,354,21,5.2,BDL,nd,300,76,27,5,2.3,BDL,32,,,,,2020,cgwb_2020.pdf
6523,#N/A,Uttarakhand,US Nagar,Champawat,Bastiya,"29°07'59""","80°05'10""",2020,7.7,490,nil,293,14,10,11,nd,270,84,15,2.8,1.1,BDL,30,,,,,2020,cgwb_2020.pdf
6524,#N/A,Uttarakhand,US Nagar,sitarganj,Sitarganj,"28⁰55'20""","79⁰42'15""",2020,8.0,540,nil,305,21,10,BDL,nd,240,76,12,20,1.9,BDL,28,,,,,2020,cgwb_2020.pdf
6525,#N/A,Uttarakhand,US Nagar,Sitarganj,Bidora,"28⁰56'13""","79⁰45'60""",2020,8.0,442,nil,256,14,8.4,BDL,nd,200,64,10,18,1.4,BDL,27,,,,,2020,cgwb_2020.pdf
6526,#N/A,Uttarakhand,US Nagar,Sitarganj,Tukari,"29°00'58""","79°47'27""",2020,8.0,500,nil,305,14,11,BDL,nd,240,68,17,17,1.1,0.23,23,,,,,2020,cgwb_2020.pdf
6527,#N/A,Uttarakhand,US Nagar,Rudrapur,Kamaria Pakki,"28⁰54'52""","79⁰26'57""",2020,8.0,400,nil,195,14,25,BDL,nd,170,40,17,19,1.9,0.28,29,,,,,2020,cgwb_2020.pdf
6528,#N/A,Uttarakhand,Haridwar,Dugadda,Kaudiya,"29°43'52""","78°30'27""",2020,7.6,669,nil,305,28,24,41,nd,300,76,26.4,17,1.3,BDL,18,,,,,2020,cgwb_2020.pdf
6529,#N/A,Uttarakhand,Haridwar,Bhagwanpur,Bugawala,"30⁰05'00""","77⁰54'08""",2020,7.6,580,nil,329,7.1,5,14,nd,270,64,26.4,9.9,1.4,BDL,22,,,,,2020,cgwb_2020.pdf
6530,#N/A,Uttarakhand,Haridwar,Bahadrabad,Rathura,"30°00'35""","77°56'16""",2020,7.7,650,nil,403,14,5,BDL,nd,250,40,36,47,1.4,BDL,27,,,,,2020,cgwb_2020.pdf
6531,#N/A,Uttarakhand,Haridwar,Bhagwanpur,Bahabalpur,"29⁰59'14""","77⁰48'37""",2020,8.2,554,nil,329,21,5,BDL,nd,130,44,4.8,78,1.6,0.41,22,,,,,2020,cgwb_2020.pdf
6532,#N/A,Uttarakhand,Haridwar,Bhagwanpur,Chudiyala,"29⁰54'26""","77⁰45'29""",2020,8.0,501,nil,281,21,5.9,BDL,nd,210,44,24,22,2.5,BDL,26,,,,,2020,cgwb_2020.pdf
6533,#N/A,Uttarakhand,Haridwar,Bhagwanpur,Iqbalpur,"29⁰52'28""","77⁰48'00""",2020,8.1,506,nil,305,7.1,5,BDL,nd,160,40,14.4,45,2.2,0.25,25,,,,,2020,cgwb_2020.pdf
6534,#N/A,Uttarakhand,Haridwar,Narsan,Jhahreda,"29°48'27""","77°46'33""",2020,8.0,524,nil,329,7.1,5,BDL,nd,200,28,31.2,36,3.8,0.41,27,,,,,2020,cgwb_2020.pdf
6535,#N/A,Uttarakhand,Haridwar,Narsan,Gurukul narsan,"29⁰42'48""","77⁰54'40""",2020,7.8,373,nil,183,7.1,32,BDL,nd,180,44,16.8,5,3,BDL,25,,,,,2020,cgwb_2020.pdf
6536,#N/A,Uttarakhand,Haridwar,Roorkee,Khera jatt,"29⁰40'58""","77⁰48'43""",2020,8.1,489,nil,256,7.1,21,BDL,nd,220,68,12,6.7,5,BDL,28,,,,,2020,cgwb_2020.pdf
6537,#N/A,Uttarakhand,Haridwar,Narsan,libberhedi,"29⁰45'49""","77⁰52'07""",2020,7.9,415,nil,195,14,20,22,nd,200,52,16.8,6.9,3.6,BDL,34,,,,,2020,cgwb_2020.pdf
6538,#N/A,Uttarakhand,Haridwar,Roorkee,Roorkee,"29⁰51'53""","77⁰53'54""",2020,8.1,368,nil,183,7.1,22,BDL,nd,160,52,7.2,5.2,4.8,BDL,22,,,,,2020,cgwb_2020.pdf
6539,#N/A,Uttarakhand,Haridwar,Bahadrabad,Bahadrabad,"29⁰55'03""","78⁰02'38""",2020,7.9,430,nil,195,21,24,5,nd,200,52,16.8,6,BDL,BDL,14,,,,,2020,cgwb_2020.pdf
6540,#N/A,Uttarakhand,Haridwar,Narsan,landaura,"29°48'30""","77°55'48""",2020,7.6,964,nil,305,57,49,71,nd,350,92,28.8,34,5.9,BDL,36,,,,,2020,cgwb_2020.pdf
6541,#N/A,Uttarakhand,Haridwar,Roorkee,Sikhar,"29⁰45'43""","77⁰55'27""",2020,7.7,669,nil,354,7.1,13,23,nd,280,80,19.2,19,5.8,BDL,38,,,,,2020,cgwb_2020.pdf
6542,#N/A,Uttarakhand,Haridwar,Bahadrabad,Shahpur shitlakhera,"29⁰48'26""","78⁰08'20""",2020,7.8,712,nil,329,35,37,5,nd,290,64,31.2,15,25,BDL,15,,,,,2020,cgwb_2020.pdf
6543,#N/A,Uttarakhand,Haridwar,Bahadrabad,Bhogpur,"29⁰46'39""","78⁰10'08""",2020,7.7,603,nil,268,32,32,21,nd,290,68,28.8,10,5.2,BDL,18,,,,,2020,cgwb_2020.pdf
6544,#N/A,Uttarakhand,Haridwar,Bahadrabad,Panjanheri,"29⁰35'13""","78⁰08'06""",2020,7.9,539,nil,244,21,30,10,nd,230,52,24,16,6.4,BDL,13,,,,,2020,cgwb_2020.pdf
6545,,Uttarakhand,Haridwar,Laksar,Laksar,"29⁰75'31""","78⁰02'12""",2020,7.3,623,nil,329,14,22,BDL,nd,250,60,24,29,6.9,BDL,20,,,,,2020,cgwb_2020.pdf
6546,#N/A,Uttarakhand,Haridwar,Roorkee,Mohammadpur,"29⁰42'57""","77⁰57'41""",2020,7.8,655,nil,366,21,7,BDL,nd,220,52,21.6,50,5.2,BDL,24,,,,,2020,cgwb_2020.pdf
6547,#N/A,Uttarakhand,Haridwar,Khanpur,Goverdhanpur,"29⁰42'35""","77⁰57'50""",2020,7.7,713,nil,415,14,5,BDL,nd,140,48,4.8,95,6.2,BDL,22,,,,,2020,cgwb_2020.pdf
6548,#N/A,Bihar,BUXAR,Brahampur,Maharazganj,25.600,84.340,2020,5.9,846,0,201,110,29,88,0,315,96,18,42,13,0.05,,,,,,2020,cgwb_2020.pdf
6549,#N/A,Bihar,BHOJPUR,Arrah,Milky(Milky Dera),25.660,84.720,2020,6.1,430,0,195,11,29,13,0,165,60,4,23,0.07,0.06,,,,,,2020,cgwb_2020.pdf
6550,#N/A,Bihar,KATIHAR,Falka,Barandi dhar,25.620,87.390,2020,5.7,297,0,73,18,22,49,0,135,44,6,7,0.3,0.05,,,,,,2020,cgwb_2020.pdf
6551,#N/A,Bihar,KATIHAR,Barari,Uchhla,25.470,87.380,2020,5.6,220,0,31,32,0.03,38,0,90,22,9,7,0.06,0.04,,,,,,2020,cgwb_2020.pdf
6552,#N/A,Bihar,KATIHAR,Korha,Tinpinia belai chowk,25.6,87.460,2020,4.8,526,0,201,18,28,53,0,200,56,15,27,2.5,0.08,,,,,,2020,cgwb_2020.pdf
6553,#N/A,Bihar,PURNIA,Baisi,Noorie,25.850,87.700,2020,5.3,230,0,79,11,2.3,34,0.07,95,20,11,8,0.02,0.02,,,,,,2020,cgwb_2020.pdf
6554,#N/A,Bihar,PURNIA,Purnia,Banbhag,25.790,87.430,2020,5.3,254,0,92,18,4.6,30,0,100,30,6,11,1.3,0.02,,,,,,2020,cgwb_2020.pdf
6555,,Bihar,KATIHAR,Barai,Dumer,25.530,87.320,2020,5.0,793,0,275,53,26,85,0,250,64,22,63,3.3,0.03,,,,,,2020,cgwb_2020.pdf
6556,#N/A,Bihar,Beguasarai,Maithani,Maithani,,,2020,7.9,630,0,232,53.25,15,41,0,205,46,21.87,45,8,0,,,,,,2020,cgwb_2020.pdf
6557,#N/A,Bihar,Beguasarai,Beguasarai,Barauni,25.448,86.028,2020,8.0,1311,0,519,113.6,5.2,81,0,480,124,41.31,71,15,0,,,,,,2020,cgwb_2020.pdf
6558,#N/A,Bihar,Samastipur,Ujairpur,Bhagwanpyr Kala (Ujairpur),25.767,85.829,2020,8.1,636,0,195,49.7,39,62,0,215,82,2.43,47,1,0.02,,,,,,2020,cgwb_2020.pdf
6559,#N/A,Bihar,Samastipur,Dalsingh Sarai,Dalsingh Sarai,25.671,85.788,2020,8.2,639,0,281,42.6,6,30,0,255,82,12.15,29,0,0.03,,,,,,2020,cgwb_2020.pdf
6560,#N/A,Bihar,Samastipur,Tajpur,Tajpur (Harishakarpur-Baghauni),25.814,85.654,2020,8.2,482,0,171,35.5,8.2,51,0.35,145,44,8.51,42,3,0,,,,,,2020,cgwb_2020.pdf
6561,#N/A,Bihar,Beguasarai,Tegra,"Naya Nagar, Dularpur",25.514,85.924,2020,8.0,1024,0,464,46.15,29,42,0,345,90,29.16,70,11,0.04,,,,,,2020,cgwb_2020.pdf
6562,#N/A,Bihar,Patna,Bihta,Baliapakar,25.55,84.87,2020,7.4,1649,0,622,142,49,51,0,420,130,23,150,60,0,,,,,,2020,cgwb_2020.pdf
6563,#N/A,Bihar,Patna,Dulhin bazar,Dulhin bazar,25.38,84.86,2020,8.3,841,0,238,89,45,48,0,355,80,38,30,1.49,0,,,,,,2020,cgwb_2020.pdf
6564,#N/A,Bihar,Jehanabad,Makhdumpur,Aluabigha,25.07,85.01,2020,8.2,336,0,31,50,54,13,0,55,10,7,50,1.5,0,,,,,,2020,cgwb_2020.pdf
6565,,Bihar,Arwal,Arwal,Arwal,25.25,84.68,2020,8.2,275,0,85,18,30,15,0,70,24,2,32,1.28,0,,,,,,2020,cgwb_2020.pdf
6566,#N/A,Bihar,Jehanabad,Hulasganj,Bholakpur/Golakpur,85.14,25.08,2020,8.3,431,0,183,21,21,11,0,100,22,11,53,1.39,0,,,,,,2020,cgwb_2020.pdf
6567,#N/A,Bihar,Jehanabad,Jehanabad,Gaurakshini,25.21,84.99,2020,8.1,1215,0,360,142,58,46,0,305,24,60,103,40,0,,,,,,2020,cgwb_2020.pdf
6568,#N/A,Bihar,Jehanabad,Jehanabad,Jehanabad,25.23,85.00,2020,8.1,1809,0,561,213,65,66,0,505,34,74,154,46,0,,,,,,2020,cgwb_2020.pdf
6569,#N/A,Bihar,Arwal,Ratni Faridpura,Junathi,25.20,84.89,2020,8.3,672,0,317,25,24,13,0,245,36,38,34,2.06,0,,,,,,2020,cgwb_2020.pdf
6570,#N/A,Bihar,Arwal,Kurtha,Kurtha,25.13,84.82,2020,8.1,879,0,342,64,41,19,0,210,40,27,102,3.96,0,,,,,,2020,cgwb_2020.pdf
6571,#N/A,Bihar,Arwal,Arwal,Madhunan,25.19,84.60,2020,8.3,410,0,159,18,20,21,0,145,36,13,23,1.41,0,,,,,,2020,cgwb_2020.pdf
6572,#N/A,Bihar,Jehanabad,Jehanabad,Tenibigha,25.23,84.98,2020,7.9,2840,0,726,454,97,79,0,730,34,126,268,49,0,,,,,,2020,cgwb_2020.pdf
6573,#N/A,Bihar,Gaya,Gaya,Bithosharif,84.96,24.69,2020,8.0,1340,0,384,174,61,45,0,415,52,63,94,13,0,,,,,,2020,cgwb_2020.pdf
6574,#N/A,Bihar,Saran,Dighwara,Aami,25.74,84.96,2020,7.6,839,0,323,82,24,2.84,0,185,14,36,94,7.1,0,,,,,,2020,cgwb_2020.pdf
6575,#N/A,Bihar,Saran,Mashrakh,Mashrakh,26.09,84.79,2020,7.8,548,0,250,28,19,1.1,0,150,16,27,48,2.14,0,,,,,,2020,cgwb_2020.pdf
6576,#N/A,Bihar,Gopalganj,Hathua,Hathua 1,26.37,84.32,2020,7.8,719,0,287,71,14,0.98,0,285,44,43,31,3.1,0,,,,,,2020,cgwb_2020.pdf
6577,#N/A,Bihar,Gopalganj,Baikunthpur,Manjawalia,26.28,84.68,2020,7.9,707,0,244,67,41,3.1,0,270,28,49,37,1.88,0,,,,,,2020,cgwb_2020.pdf
6578,#N/A,Bihar,Gopalganj,Barauli,Rampur 2,26.47,84.17,2020,8.0,447,0,232,11,9,2.49,0,170,24,27,22,1.82,0,,,,,,2020,cgwb_2020.pdf
6579,#N/A,Bihar,Vaishali,Mahnar (Sahdei),Chakiyai (Chakiyaj),25.63,85.48,2020,7.8,1056,0,384,75,61,34.07,0,490,58,84,16,1.59,0,,,,,,2020,cgwb_2020.pdf
